county_fips,year,outage_event_uid,duration_hours,severe_weather_flag,outage_mean_customers,outage_max_customers
36061,2023,2023_101375,8.0,0,322.625,346.0
36061,2023,2023_101376,5.75,0,404.0869565217391,538.0
36061,2023,2023_101377,0.25,0,278.0,278.0
36061,2023,2023_101378,1.0,0,222.0,222.0
36061,2023,2023_101379,2.75,0,290.1818181818182,291.0
36061,2023,2023_101380,0.25,0,254.0,254.0
36061,2023,2023_101381,1.5,0,338.0,338.0
36061,2023,2023_101382,1.5,0,202.0,202.0
36061,2023,2023_101383,1.5,0,218.0,218.0
36061,2023,2023_101384,0.25,0,366.0,366.0
36061,2023,2023_101385,0.75,0,418.3333333333333,431.0
36061,2023,2023_101386,1.0,0,203.0,203.0
36061,2023,2023_101387,7.5,0,203.06666666666663,228.0
36061,2023,2023_101388,4.0,0,222.0,222.0
36061,2023,2023_New York-5,0.25,0,278.0,278.0
36081,2014,2014_7497,13.25,0,662.0754716981132,1701.0
36081,2014,2014_7498,1.0,0,203.75,204.0
36081,2014,2014_7499,1.25,0,384.2,385.0
36081,2014,2014_7500,1.5,0,1210.6666666666667,1211.0
36081,2014,2014_7501,2.0,0,1283.25,1640.0
36081,2014,2014_7502,0.75,0,547.6666666666666,549.0
36081,2014,2014_7503,0.25,0,597.0,597.0
36081,2014,2014_7504,2.0,0,936.75,1066.0
36081,2014,2014_7505,2.5,0,659.4,1190.0
36081,2014,2014_7506,1.75,0,433.8571428571428,462.0
36081,2014,2014_7507,0.25,0,974.0,974.0
36081,2014,2014_7508,0.25,0,200.0,200.0
36081,2014,2014_7509,4.25,0,214.76470588235293,219.0
36081,2014,2014_7510,1.25,0,212.6,213.0
36081,2015,2015_70135,1.25,0,833.0,864.0
36081,2015,2015_70136,1.25,0,357.6,359.0
36081,2015,2015_70137,2.25,0,221.55555555555551,232.0
36081,2015,2015_70138,0.75,0,1325.0,1981.0
36081,2015,2015_70139,2.0,0,1161.375,1168.0
36081,2015,2015_70140,6.25,0,298.52,321.0
36081,2015,2015_70141,11.5,0,221.8913043478261,313.0
36081,2015,2015_70142,0.5,0,233.5,234.0
36081,2015,2015_70143,0.75,0,211.66666666666663,216.0
36081,2015,2015_70144,1.0,0,220.0,221.0
36081,2015,2015_70145,0.25,0,369.0,369.0
36081,2015,2015_70146,5.75,0,299.8695652173913,555.0
36081,2015,2015_70147,0.5,0,205.5,206.0
36081,2015,2015_70148,1.0,0,211.5,212.0
36081,2015,2015_70149,1.75,0,230.57142857142856,257.0
36081,2015,2015_70150,25.25,0,531.5742574257425,2944.0
36081,2015,2015_70151,0.25,0,200.0,200.0
36081,2015,2015_70152,5.75,0,247.95652173913044,301.0
36081,2015,2015_70153,8.75,0,347.77142857142854,436.0
36081,2015,2015_70154,34.25,0,369.5985401459854,563.0
36081,2015,2015_70155,0.25,0,320.0,320.0
36081,2015,2015_70156,0.75,0,203.0,204.0
36081,2015,2015_70157,0.25,0,201.0,201.0
36081,2015,2015_70158,1.25,0,249.6,280.0
36081,2015,2015_70159,8.0,0,215.9375,237.0
36081,2015,2015_70160,0.75,0,200.66666666666663,202.0
36081,2015,2015_70161,0.5,0,201.0,202.0
36081,2015,2015_70162,0.25,0,228.0,228.0
36081,2015,2015_70163,2.25,0,337.3333333333333,349.0
36081,2015,2015_70164,8.0,0,265.59375,393.0
36081,2015,2015_70165,3.0,0,231.16666666666663,273.0
36081,2015,2015_70166,0.25,0,209.0,209.0
36081,2015,2015_70167,0.25,0,245.0,245.0
36081,2015,2015_70168,6.75,0,232.85185185185185,261.0
36081,2015,2015_70169,0.5,0,562.0,584.0
36081,2015,2015_70170,0.25,0,236.0,236.0
36081,2015,2015_70171,3.5,0,244.78571428571428,252.0
36081,2015,2015_70172,2.25,0,304.6666666666667,316.0
36081,2015,2015_70173,0.75,0,328.0,394.0
36081,2015,2015_70174,4.0,0,249.0,288.0
36081,2015,2015_70175,0.5,0,274.0,274.0
36081,2015,2015_70176,15.5,0,746.3387096774194,2307.0
36081,2015,2015_70177,41.0,0,565.0975609756098,988.0
36081,2015,2015_70178,26.25,0,495.16190476190474,801.0
36081,2015,2015_70179,7.0,0,272.5,304.0
36081,2015,2015_70180,1.5,0,228.83333333333337,240.0
36081,2015,2015_70181,0.25,0,201.0,201.0
36081,2015,2015_70182,35.5,0,324.50704225352115,712.0
36081,2015,2015_70183,0.25,0,202.0,202.0
36081,2015,2015_70184,23.25,0,300.3225806451613,413.0
36081,2015,2015_70185,0.25,0,686.0,686.0
36081,2015,2015_70186,6.25,0,292.64,568.0
36081,2015,2015_70187,1.5,0,233.83333333333337,236.0
36081,2015,2015_70188,2.0,0,221.875,232.0
36081,2015,2015_70189,2.5,0,236.4,252.0
36081,2015,2015_70190,7.0,0,248.71428571428572,258.0
36081,2015,2015_70191,8.0,0,293.25,351.0
36081,2015,2015_70192,0.75,0,232.0,232.0
36081,2015,2015_70193,0.25,0,319.0,319.0
36081,2015,2015_70194,5.0,0,246.8,261.0
36081,2015,2015_70195,0.5,0,215.5,216.0
36081,2015,2015_70196,2.0,0,424.25,439.0
36081,2015,2015_70197,0.25,0,1172.0,1172.0
36081,2015,2015_70198,1.5,0,822.5,849.0
36081,2015,2015_70199,3.5,0,340.57142857142856,493.0
36081,2015,2015_70200,3.0,0,247.75,255.0
36081,2015,2015_70201,1.25,0,456.8,1282.0
36081,2015,2015_70202,2.5,0,206.0,209.0
36081,2015,2015_70203,1.25,0,317.0,381.0
36081,2015,2015_70204,4.25,0,670.0588235294117,693.0
36081,2015,2015_70205,1.0,0,210.5,213.0
36081,2015,2015_70206,1.0,0,636.75,703.0
36081,2015,2015_70207,1.0,0,876.75,920.0
36081,2015,2015_70208,1.5,0,381.1666666666667,565.0
36081,2015,2015_70209,1.5,0,297.3333333333333,302.0
36081,2015,2015_70210,0.25,0,283.0,283.0
36081,2015,2015_70211,0.25,0,549.0,549.0
36081,2015,2015_70212,1.0,0,590.0,808.0
36081,2015,2015_70213,1.75,0,380.8571428571428,401.0
36081,2015,2015_70214,1.5,0,550.6666666666666,947.0
36081,2015,2015_70215,0.75,0,354.3333333333333,355.0
36081,2015,2015_70216,0.5,0,734.0,734.0
36081,2015,2015_70217,1.25,0,601.0,602.0
36081,2015,2015_70218,1.5,0,432.8333333333333,643.0
36081,2015,2015_70219,1.0,0,413.5,415.0
36081,2015,2015_70220,2.0,0,273.25,672.0
36081,2015,2015_70221,16.75,0,538.5671641791045,2238.0
36081,2015,2015_70222,0.75,0,205.66666666666663,206.0
36081,2015,2015_70223,4.25,0,291.47058823529414,328.0
36081,2015,2015_70224,1.75,0,593.1428571428571,671.0
36081,2015,2015_70225,3.5,0,472.8571428571428,655.0
36081,2015,2015_70226,0.75,0,356.6666666666667,382.0
36081,2015,2015_70227,0.75,0,479.6666666666667,571.0
36081,2015,2015_70228,2.25,0,520.8888888888889,582.0
36081,2015,2015_70229,0.25,0,307.0,307.0
36081,2015,2015_70230,0.25,0,307.0,307.0
36081,2015,2015_70231,0.25,0,308.0,308.0
36081,2015,2015_70232,1.0,0,306.75,307.0
36081,2015,2015_70233,2.75,0,310.0,335.0
36081,2015,2015_70234,1.0,0,365.5,398.0
36081,2015,2015_70235,0.25,0,402.0,402.0
36081,2015,2015_70236,0.25,0,827.0,827.0
36081,2015,2015_70237,12.25,0,360.48979591836735,374.0
36081,2015,2015_70238,1.0,0,304.25,305.0
36081,2015,2015_70239,0.25,0,306.0,306.0
36081,2015,2015_70240,0.25,0,306.0,306.0
36081,2015,2015_70241,1.75,0,710.0,1211.0
36081,2015,2015_70242,1.0,0,217.25,248.0
36081,2015,2015_70243,11.5,0,410.0869565217391,632.0
36081,2015,2015_70244,0.75,0,327.3333333333333,343.0
36081,2015,2015_70245,0.25,0,800.0,800.0
36081,2015,2015_70246,1.25,0,241.4,252.0
36081,2015,2015_70247,1.0,0,222.5,226.0
36081,2015,2015_70248,1.75,0,398.1428571428572,459.0
36081,2015,2015_70249,0.25,0,263.0,263.0
36081,2015,2015_70250,0.5,0,243.0,244.0
36081,2015,2015_70251,1.75,0,334.14285714285717,562.0
36081,2015,2015_70252,1.25,0,346.8,351.0
36081,2015,2015_70253,0.25,0,314.0,314.0
36081,2015,2015_70254,1.5,0,628.8333333333334,777.0
36081,2015,2015_70255,2.5,0,650.0,906.0
36081,2015,2015_70256,1.75,0,593.1428571428571,651.0
36081,2015,2015_70257,0.25,0,255.0,255.0
36081,2015,2015_70258,0.75,0,628.0,1135.0
36081,2015,2015_70259,1.75,0,294.85714285714283,296.0
36081,2015,2015_70260,4.0,0,208.125,211.0
36081,2015,2015_70261,1.25,0,892.0,893.0
36081,2015,2015_70262,3.0,0,594.6666666666666,597.0
36081,2015,2015_70263,0.25,0,222.0,222.0
36081,2015,2015_70264,1.75,0,1106.428571428571,1772.0
36081,2015,2015_70265,0.25,0,320.0,320.0
36081,2015,2015_70266,1.0,0,757.25,759.0
36081,2015,2015_70267,5.0,0,202.8,204.0
36081,2015,2015_70268,1.25,0,532.4,533.0
36081,2015,2015_70269,1.0,0,289.25,290.0
36081,2015,2015_70270,0.25,0,308.0,308.0
36081,2015,2015_70271,0.25,0,225.0,225.0
36081,2015,2015_70272,4.75,0,581.0526315789474,657.0
36081,2015,2015_70273,0.75,0,474.0,474.0
36081,2015,2015_70274,0.25,0,286.0,286.0
36081,2015,2015_70275,0.75,0,245.0,245.0
36081,2015,2015_70276,0.75,0,250.33333333333337,252.0
36081,2015,2015_70277,0.75,0,650.3333333333334,651.0
36081,2015,2015_70278,1.25,0,245.6,262.0
36081,2015,2015_70279,0.25,0,752.0,752.0
36081,2015,2015_70280,0.75,0,774.6666666666666,777.0
36081,2015,2015_70281,0.25,0,444.0,444.0
36081,2015,2015_70282,1.5,0,1081.1666666666667,1105.0
36081,2015,2015_70283,1.25,0,259.0,287.0
36081,2015,2015_70284,0.75,0,746.3333333333334,1102.0
36081,2015,2015_70285,0.5,0,335.5,336.0
36081,2015,2015_70286,0.25,0,867.0,867.0
36081,2015,2015_70287,2.0,0,959.75,1094.0
36081,2015,2015_70288,2.5,0,465.7,537.0
36081,2015,2015_70289,0.75,0,297.0,299.0
36081,2015,2015_70290,2.25,0,233.11111111111111,235.0
36081,2015,2015_70291,1.75,0,257.14285714285717,305.0
36081,2015,2015_70292,1.0,0,562.5,899.0
36081,2015,2015_70293,0.25,0,1524.0,1524.0
36081,2015,2015_70294,0.5,0,1524.5,1525.0
36081,2015,2015_70295,1.25,0,482.2,484.0
36081,2015,2015_70296,0.25,0,466.0,466.0
36081,2015,2015_70297,3.5,0,443.8571428571428,490.0
36081,2015,2015_70298,0.25,0,415.0,415.0
36081,2015,2015_70299,1.25,0,277.8,280.0
36081,2015,2015_70300,1.0,0,472.25,493.0
36081,2015,2015_70301,0.75,0,405.0,601.0
36081,2015,2015_70302,0.5,0,496.5,549.0
36081,2015,2015_70303,6.75,0,380.6296296296296,558.0
36081,2015,2015_New York-0,1.25,0,346.8,351.0
36081,2015,2015_New York-1,0.25,0,1524.0,1524.0
36081,2015,2015_New York-3,0.75,0,405.0,601.0
36081,2016,2016_72015,2.5,0,224.4,228.0
36081,2016,2016_72016,0.75,0,843.0,844.0
36081,2016,2016_72017,1.0,0,218.0,220.0
36081,2016,2016_72018,2.0,0,229.0,245.0
36081,2016,2016_72019,1.0,0,203.75,210.0
36081,2016,2016_72020,1.75,0,264.7142857142857,275.0
36081,2016,2016_72021,0.5,0,497.5,498.0
36081,2016,2016_72022,4.25,0,223.1764705882353,244.0
36081,2016,2016_72023,16.5,0,450.1818181818182,606.0
36081,2016,2016_72024,1.0,0,375.75,416.0
36081,2016,2016_72025,9.25,0,308.6216216216216,404.0
36081,2016,2016_72026,0.5,0,202.0,202.0
36081,2016,2016_72027,0.75,0,205.33333333333337,209.0
36081,2016,2016_72028,1.0,0,210.0,210.0
36081,2016,2016_72029,1.0,0,239.0,288.0
36081,2016,2016_72030,1.0,0,253.25,280.0
36081,2016,2016_72031,3.25,0,246.15384615384616,255.0
36081,2016,2016_72032,0.25,0,286.0,286.0
36081,2016,2016_72033,2.75,0,450.09090909090907,925.0
36081,2016,2016_72034,0.25,0,833.0,833.0
36081,2016,2016_72035,0.25,0,897.0,897.0
36081,2016,2016_72036,0.25,0,314.0,314.0
36081,2016,2016_72037,1.5,0,571.0,641.0
36081,2016,2016_72038,1.75,0,251.1428571428571,257.0
36081,2016,2016_72039,1.25,0,601.0,601.0
36081,2016,2016_72040,1.5,0,884.6666666666666,1232.0
36081,2016,2016_72041,5.25,0,1353.7142857142858,4139.0
36081,2016,2016_72042,5.75,0,396.82608695652175,494.0
36081,2016,2016_72043,3.5,0,1979.5,1982.0
36081,2016,2016_72044,1.75,0,230.42857142857144,252.0
36081,2016,2016_72045,1.0,0,395.75,398.0
36081,2016,2016_72046,0.75,0,1984.3333333333333,1986.0
36081,2016,2016_72047,15.75,0,643.1269841269841,1288.0
36081,2016,2016_72048,0.25,0,317.0,317.0
36081,2016,2016_72049,1.5,0,3468.5,3954.0
36081,2016,2016_72050,2.5,0,207.9,213.0
36081,2016,2016_72051,0.25,0,411.0,411.0
36081,2016,2016_72052,1.0,0,212.75,245.0
36081,2016,2016_72053,2.75,0,1299.6363636363635,1304.0
36081,2016,2016_72054,3.25,0,1289.8461538461538,1375.0
36081,2016,2016_72055,7.5,0,1132.6,2201.0
36081,2016,2016_72056,0.25,0,1015.0,1015.0
36081,2016,2016_72057,1.0,0,364.5,439.0
36081,2016,2016_72058,10.25,0,601.2926829268292,1417.0
36081,2016,2016_72059,0.25,0,216.0,216.0
36081,2016,2016_72060,1.0,0,204.0,205.0
36081,2016,2016_72061,0.25,0,382.0,382.0
36081,2016,2016_72062,0.75,0,1020.3333333333334,1022.0
36081,2016,2016_72063,0.25,0,497.0,497.0
36081,2016,2016_72064,12.5,0,1177.32,3433.0
36081,2016,2016_72065,1.75,0,336.42857142857144,485.0
36081,2016,2016_72066,0.75,0,889.3333333333334,890.0
36081,2016,2016_72067,3.5,0,975.9285714285714,978.0
36081,2016,2016_72068,0.25,0,563.0,563.0
36081,2016,2016_72069,0.75,0,1178.0,1178.0
36081,2016,2016_72070,3.25,0,828.3846153846154,2440.0
36081,2016,2016_72071,1.75,0,838.1428571428571,1039.0
36081,2016,2016_72072,1.0,0,1012.5,1062.0
36081,2016,2016_72073,11.75,0,323.8723404255319,416.0
36081,2016,2016_72074,1.5,0,1057.6666666666667,1066.0
36081,2016,2016_72075,0.75,0,419.0,419.0
36081,2016,2016_72076,0.5,0,375.0,375.0
36081,2016,2016_72077,2.5,0,356.1,357.0
36081,2016,2016_72078,1.75,0,382.1428571428572,397.0
36081,2016,2016_72079,0.25,0,475.0,475.0
36081,2016,2016_72080,11.25,0,501.8444444444444,880.0
36081,2016,2016_72081,4.0,0,235.625,278.0
36081,2016,2016_72082,3.5,0,239.71428571428572,247.0
36081,2016,2016_72083,0.75,0,453.3333333333333,460.0
36081,2016,2016_72084,0.25,0,656.0,656.0
36081,2016,2016_72085,1.25,0,285.4,515.0
36081,2016,2016_72086,6.75,0,1246.074074074074,2351.0
36081,2016,2016_72087,2.75,0,322.3636363636364,442.0
36081,2016,2016_72088,1.5,0,2982.6666666666665,3027.0
36081,2016,2016_72089,1.25,0,865.2,1104.0
36081,2016,2016_72090,1.75,0,568.1428571428571,728.0
36081,2016,2016_72091,2.5,0,571.8,628.0
36081,2016,2016_72092,0.75,0,248.0,248.0
36081,2016,2016_72093,11.5,0,704.695652173913,1529.0
36081,2016,2016_72094,7.25,0,381.6206896551725,728.0
36081,2016,2016_72095,0.25,0,283.0,283.0
36081,2016,2016_72096,4.25,0,756.6470588235294,997.0
36081,2016,2016_72097,0.25,0,226.0,226.0
36081,2016,2016_72098,10.75,0,629.1162790697674,1950.0
36081,2016,2016_72099,0.5,0,1422.5,1423.0
36081,2016,2016_72100,0.25,0,420.0,420.0
36081,2016,2016_72101,1.75,0,325.42857142857144,637.0
36081,2016,2016_72102,0.75,0,220.0,223.0
36081,2016,2016_72103,0.5,0,209.0,209.0
36081,2016,2016_72104,1.25,0,295.8,476.0
36081,2016,2016_72105,0.75,0,302.3333333333333,309.0
36081,2016,2016_72106,7.25,0,625.0,926.0
36081,2016,2016_72107,1.0,0,555.0,556.0
36081,2016,2016_72108,1.25,0,732.2,779.0
36081,2016,2016_72109,2.5,0,1060.3,1152.0
36081,2016,2016_72110,1.25,0,468.6,1104.0
36081,2016,2016_72111,5.5,0,676.0,843.0
36081,2016,2016_72112,3.5,0,927.0,1461.0
36081,2016,2016_72113,0.5,0,457.5,504.0
36081,2016,2016_72114,1.5,0,634.5,751.0
36081,2016,2016_72115,2.5,0,605.0,920.0
36081,2016,2016_72116,2.25,0,659.1111111111111,682.0
36081,2016,2016_72117,1.0,0,574.5,906.0
36081,2016,2016_72118,3.75,0,1333.8,1653.0
36081,2016,2016_72119,3.25,0,368.46153846153845,1595.0
36081,2016,2016_72120,0.75,0,237.33333333333337,285.0
36081,2016,2016_72121,1.5,0,942.3333333333334,948.0
36081,2016,2016_72122,1.5,0,356.6666666666667,357.0
36081,2016,2016_72123,1.5,0,379.3333333333333,526.0
36081,2016,2016_72124,3.0,0,900.0,926.0
36081,2016,2016_72125,9.25,0,586.2162162162163,1981.0
36081,2016,2016_72126,0.25,0,301.0,301.0
36081,2016,2016_72127,0.25,0,3805.0,3805.0
36081,2016,2016_72128,0.25,0,4011.0,4011.0
36081,2016,2016_72129,4.5,0,476.22222222222223,575.0
36081,2016,2016_72130,1.0,0,540.0,647.0
36081,2016,2016_72131,1.25,0,217.0,218.0
36081,2016,2016_72132,0.25,0,1037.0,1037.0
36081,2016,2016_72133,1.25,0,331.8,332.0
36081,2016,2016_72134,1.5,0,475.8333333333333,477.0
36081,2016,2016_72135,0.75,0,456.3333333333333,457.0
36081,2016,2016_72136,0.25,0,347.0,347.0
36081,2016,2016_72137,1.75,0,223.8571428571429,248.0
36081,2016,2016_72138,2.75,0,220.63636363636363,222.0
36081,2016,2016_72139,0.5,0,2611.0,2612.0
36081,2016,2016_72140,1.75,0,245.71428571428572,247.0
36081,2016,2016_72141,2.0,0,238.0,268.0
36081,2016,2016_72142,1.0,0,207.0,210.0
36081,2016,2016_72143,29.75,0,468.6470588235294,737.0
36081,2016,2016_72144,7.75,0,319.83870967741933,388.0
36081,2016,2016_72145,2.5,0,204.2,210.0
36081,2016,2016_72146,2.75,0,702.4545454545455,1443.0
36081,2016,2016_72147,0.5,0,871.0,1167.0
36081,2016,2016_72148,1.25,0,405.8,408.0
36081,2016,2016_72149,2.75,0,333.27272727272725,336.0
36081,2016,2016_72150,0.75,0,1025.0,1851.0
36081,2016,2016_New York-1,7.25,0,625.0,926.0
36081,2016,2016_New York-2,1.0,0,1012.5,1062.0
36081,2016,2016_New York-4,1.5,0,1057.6666666666667,1066.0
36081,2016,2016_New York-5,1.0,0,574.5,906.0
36081,2017,2017_73651,0.25,0,247.0,247.0
36081,2017,2017_73652,2.75,0,292.54545454545456,344.0
36081,2017,2017_73653,2.0,0,218.875,265.0
36081,2017,2017_73654,0.25,0,200.0,200.0
36081,2017,2017_73655,0.25,0,388.0,388.0
36081,2017,2017_73656,0.25,0,425.0,425.0
36081,2017,2017_73657,2.0,0,1003.375,1267.0
36081,2017,2017_73658,2.25,0,348.22222222222223,674.0
36081,2017,2017_73659,0.75,0,304.3333333333333,306.0
36081,2017,2017_73660,1.75,0,245.1428571428571,249.0
36081,2017,2017_73661,1.0,0,1274.75,1276.0
36081,2017,2017_73662,8.0,0,364.25,566.0
36081,2017,2017_73663,1.75,0,1652.0,3174.0
36081,2017,2017_73664,0.25,0,542.0,542.0
36081,2017,2017_73665,2.0,0,323.125,863.0
36081,2017,2017_73666,2.25,0,405.8888888888889,451.0
36081,2017,2017_73667,1.5,0,292.8333333333333,585.0
36081,2017,2017_73668,2.75,0,705.3636363636364,1178.0
36081,2017,2017_73669,1.0,0,373.5,466.0
36081,2017,2017_73670,0.5,0,317.5,318.0
36081,2017,2017_73671,0.75,0,217.0,217.0
36081,2017,2017_73672,1.75,0,353.7142857142857,358.0
36081,2017,2017_73673,3.5,0,351.42857142857144,357.0
36081,2017,2017_73674,0.75,0,1151.0,1151.0
36081,2017,2017_73675,0.25,0,1280.0,1280.0
36081,2017,2017_73676,2.25,0,589.6666666666666,1336.0
36081,2017,2017_73677,0.75,0,201.0,201.0
36081,2017,2017_73678,2.5,0,246.3,303.0
36081,2017,2017_73679,13.75,0,254.3272727272727,332.0
36081,2017,2017_73680,57.75,0,544.1125541125541,3310.0
36081,2017,2017_73681,4.0,0,291.125,340.0
36081,2017,2017_73682,1.75,0,225.0,233.0
36081,2017,2017_73683,2.0,0,494.125,495.0
36081,2017,2017_73684,3.75,0,428.26666666666665,624.0
36081,2017,2017_73685,2.0,0,262.625,278.0
36081,2017,2017_73686,0.25,0,201.0,201.0
36081,2017,2017_73687,1.5,0,801.8333333333334,926.0
36081,2017,2017_73688,1.25,0,661.4,665.0
36081,2017,2017_73689,0.25,0,371.0,371.0
36081,2017,2017_73690,2.0,0,268.625,504.0
36081,2017,2017_73691,0.5,0,212.5,213.0
36081,2017,2017_73692,2.75,0,216.36363636363637,223.0
36081,2017,2017_73693,0.75,0,204.33333333333337,208.0
36081,2017,2017_73694,11.0,0,272.70454545454544,401.0
36081,2017,2017_73695,1.0,0,208.0,212.0
36081,2017,2017_73696,2.75,0,218.72727272727272,230.0
36081,2017,2017_73697,0.25,0,209.0,209.0
36081,2017,2017_73698,1.0,0,201.75,203.0
36081,2017,2017_73699,10.5,0,247.8809523809524,314.0
36081,2017,2017_73700,0.25,0,211.0,211.0
36081,2017,2017_73701,2.75,0,234.45454545454547,247.0
36081,2017,2017_73702,1.0,0,1521.25,2734.0
36081,2017,2017_73703,0.25,0,3925.0,3925.0
36081,2017,2017_73704,3.0,0,429.5833333333333,472.0
36081,2017,2017_73705,0.5,0,950.5,1000.0
36081,2017,2017_73706,4.25,0,580.4705882352941,855.0
36081,2017,2017_73707,3.5,0,506.57142857142856,508.0
36081,2017,2017_73708,0.25,0,214.0,214.0
36081,2017,2017_73709,3.5,0,681.5,1247.0
36081,2017,2017_73710,2.5,0,354.5,416.0
36081,2017,2017_73711,0.25,0,221.0,221.0
36081,2017,2017_73712,1.0,0,3062.0,3956.0
36081,2017,2017_73713,0.5,0,965.5,985.0
36081,2017,2017_73714,1.25,0,517.6,520.0
36081,2017,2017_73715,2.5,0,256.1,270.0
36081,2017,2017_73716,3.5,0,563.3571428571429,925.0
36081,2017,2017_73717,3.5,0,384.92857142857144,752.0
36081,2017,2017_73718,0.25,0,1211.0,1211.0
36081,2017,2017_73719,0.25,0,898.0,898.0
36081,2017,2017_73720,0.5,0,323.5,324.0
36081,2017,2017_73721,0.5,0,209.5,210.0
36081,2017,2017_73722,0.5,0,213.5,214.0
36081,2017,2017_73723,2.0,0,477.375,503.0
36081,2017,2017_73724,1.5,0,1078.0,1179.0
36081,2017,2017_73725,3.25,0,1025.6153846153843,1349.0
36081,2017,2017_73726,0.25,0,516.0,516.0
36081,2017,2017_73727,3.25,0,680.3076923076923,870.0
36081,2017,2017_73728,0.25,0,548.0,548.0
36081,2017,2017_73729,0.25,0,210.0,210.0
36081,2017,2017_73730,6.0,0,492.0416666666667,797.0
36081,2017,2017_73731,21.5,0,743.4186046511628,2274.0
36081,2017,2017_73732,4.5,0,624.5,814.0
36081,2017,2017_73733,1.25,0,200.8,202.0
36081,2017,2017_73734,0.75,0,1199.3333333333333,1201.0
36081,2017,2017_73735,0.25,0,201.0,201.0
36081,2017,2017_73736,1.25,0,289.0,291.0
36081,2017,2017_73737,1.0,0,1059.0,1072.0
36081,2017,2017_73738,4.75,0,349.5263157894737,380.0
36081,2017,2017_73739,0.25,0,1045.0,1045.0
36081,2017,2017_73740,5.5,0,851.8181818181819,1295.0
36081,2017,2017_73741,0.25,0,270.0,270.0
36081,2017,2017_73742,1.75,0,226.0,227.0
36081,2017,2017_73743,1.5,0,680.1666666666666,719.0
36081,2017,2017_73744,2.0,0,482.125,608.0
36081,2017,2017_73745,0.25,0,631.0,631.0
36081,2017,2017_73746,0.75,0,324.0,326.0
36081,2017,2017_73747,5.75,0,234.34782608695653,256.0
36081,2017,2017_73748,4.0,0,239.625,271.0
36081,2017,2017_73749,7.5,0,3986.733333333333,6721.0
36081,2017,2017_73750,0.25,0,570.0,570.0
36081,2017,2017_73751,1.25,0,504.4,513.0
36081,2017,2017_73752,0.25,0,1175.0,1175.0
36081,2017,2017_73753,4.25,0,291.4117647058824,389.0
36081,2017,2017_73754,1.0,0,286.75,334.0
36081,2017,2017_73755,1.0,0,303.75,307.0
36081,2017,2017_73756,0.25,0,1661.0,1661.0
36081,2017,2017_73757,0.25,0,200.0,200.0
36081,2017,2017_73758,0.25,0,205.0,205.0
36081,2017,2017_73759,1.25,0,710.2,805.0
36081,2017,2017_73760,1.5,0,788.8333333333334,948.0
36081,2017,2017_73761,3.5,0,263.35714285714283,325.0
36081,2017,2017_73762,0.25,0,308.0,308.0
36081,2017,2017_73763,0.75,0,380.0,380.0
36081,2017,2017_73764,3.25,0,343.7692307692308,351.0
36081,2017,2017_73765,0.75,0,1023.3333333333334,1311.0
36081,2017,2017_73766,1.5,0,681.6666666666666,804.0
36081,2017,2017_73767,3.25,0,2331.6923076923076,2441.0
36081,2017,2017_73768,0.25,0,983.0,983.0
36081,2017,2017_73769,0.75,0,612.3333333333334,808.0
36081,2017,2017_73770,0.25,0,1168.0,1168.0
36081,2017,2017_73771,0.5,0,898.5,902.0
36081,2017,2017_73772,1.0,0,254.0,290.0
36081,2017,2017_73773,0.75,0,208.33333333333337,209.0
36081,2017,2017_73774,0.25,0,2391.0,2391.0
36081,2017,2017_73775,1.5,0,1976.3333333333333,2327.0
36081,2017,2017_73776,0.25,0,377.0,377.0
36081,2017,2017_73777,0.25,0,3441.0,3441.0
36081,2017,2017_73778,0.25,0,256.0,256.0
36081,2017,2017_73779,1.25,0,2209.8,2211.0
36081,2017,2017_73780,0.5,0,579.5,580.0
36081,2017,2017_73781,1.25,0,821.0,875.0
36081,2017,2017_73782,2.25,0,442.44444444444446,500.0
36081,2017,2017_73783,3.75,0,342.8666666666667,541.0
36081,2017,2017_73784,4.75,0,878.5263157894736,2156.0
36081,2017,2017_73785,0.5,0,213.0,213.0
36081,2017,2017_73786,1.0,0,209.0,214.0
36081,2017,2017_73787,0.25,0,1313.0,1313.0
36081,2017,2017_73788,8.25,0,424.8484848484849,535.0
36081,2017,2017_73789,1.75,0,474.1428571428572,520.0
36081,2017,2017_73790,1.5,0,243.66666666666663,276.0
36081,2017,2017_73791,0.25,0,356.0,356.0
36081,2017,2017_73792,0.5,0,262.0,262.0
36081,2017,2017_73793,4.75,0,232.1578947368421,302.0
36081,2017,2017_73794,0.25,0,328.0,328.0
36081,2017,2017_73795,0.75,0,760.0,788.0
36081,2017,2017_73796,0.5,0,1302.0,1742.0
36081,2017,2017_73797,1.25,0,271.6,273.0
36081,2017,2017_73798,5.5,0,1122.7727272727273,1201.0
36081,2017,2017_73799,0.25,0,379.0,379.0
36081,2017,2017_73800,6.5,0,303.5769230769231,306.0
36081,2017,2017_73801,2.25,0,251.66666666666663,311.0
36081,2017,2017_73802,3.0,0,1730.3333333333333,1881.0
36081,2017,2017_73803,0.5,0,348.5,349.0
36081,2017,2017_73804,0.5,0,511.0,512.0
36081,2017,2017_73805,0.5,0,279.5,280.0
36081,2017,2017_73806,1.25,0,1629.4,2114.0
36081,2017,2017_73807,0.5,0,225.5,226.0
36081,2017,2017_73808,2.0,0,201.25,202.0
36081,2017,2017_73809,1.75,0,554.1428571428571,581.0
36081,2017,2017_73810,0.75,0,228.66666666666663,231.0
