county_fips,year,month,outage_occurrence,outage_duration_mean,severe_weather_count,severe_weather_share,outage_mean_customers_mean,outage_max_customers_mean
36081,2023,11,3,1.25,0,0.0,331.3333333333333,352.0
36081,2023,12,16,2.84375,0,0.0,532.6510397588523,866.375
36085,2014,11,1,1.5,0,0.0,1341.1666666666667,1343.0
36085,2014,12,3,1.1666666666666667,0,0.0,863.8055555555555,868.6666666666666
36085,2015,1,3,1.6666666666666667,0,0.0,495.8888888888889,516.3333333333334
36085,2015,2,2,2.0,0,0.0,540.1363636363636,555.5
36085,2015,3,5,1.5,0,0.0,1557.0733333333333,1926.0
36085,2015,4,8,1.03125,0,0.0,669.0496031746031,803.25
36085,2015,5,5,1.4,0,0.0,382.0514285714286,544.4
36085,2015,6,11,1.9545454545454546,0,0.0,1005.4811507936508,1348.3636363636363
36085,2015,7,5,5.85,0,0.0,1912.760215599239,4550.8
36085,2015,8,7,1.0357142857142858,0,0.0,726.4673469387756,930.5714285714286
36085,2015,9,7,1.3571428571428572,0,0.0,1003.1077922077922,1004.4285714285714
36085,2015,10,4,1.5625,0,0.0,566.0416666666666,682.75
36085,2015,11,5,1.3,0,0.0,551.5277777777777,760.4
36085,2016,1,4,0.9375,0,0.0,651.6833333333334,756.0
36085,2016,2,5,1.25,0,0.0,551.36,688.4
36085,2016,3,6,0.8333333333333334,0,0.0,563.0916666666667,563.3333333333334
36085,2016,4,4,1.0625,0,0.0,460.6696428571429,568.5
36085,2016,5,4,0.4375,0,0.0,386.5,386.5
36085,2016,6,4,0.5625,0,0.0,320.75,320.75
36085,2016,7,11,1.9772727272727273,0,0.0,978.7414910979504,1577.0
36085,2016,8,14,0.9107142857142857,0,0.0,688.7313492063493,806.8571428571429
36085,2016,9,8,0.96875,0,0.0,684.8321428571428,734.625
36085,2016,10,4,1.1875,0,0.0,894.3839285714286,967.75
36085,2016,11,6,0.875,0,0.0,536.6999999999999,555.5
36085,2016,12,3,1.5833333333333333,0,0.0,478.4666666666667,654.3333333333334
36085,2017,1,7,1.2142857142857142,0,0.0,725.0831890331891,745.2857142857143
36085,2017,2,5,0.9,0,0.0,906.7,953.2
36085,2017,3,11,0.9318181818181818,2,0.18181818181818182,582.75,635.8181818181819
36085,2017,4,4,1.5,0,0.0,796.0875,1124.5
36085,2017,5,2,1.5,0,0.0,962.0833333333334,1090.0
36085,2017,6,4,1.375,0,0.0,770.88125,880.5
36085,2017,7,7,1.9285714285714286,0,0.0,1969.4569796145884,2474.5714285714284
36085,2017,8,10,1.25,0,0.0,794.6077380952381,828.8
36085,2017,9,2,0.75,0,0.0,420.8,421.0
36085,2017,10,3,0.75,0,0.0,659.5,699.3333333333334
36085,2017,11,3,1.9166666666666667,0,0.0,294.70476190476194,303.3333333333333
36085,2019,9,3,0.5833333333333334,0,0.0,905.1666666666666,1100.0
36085,2019,10,6,1.375,0,0.0,642.9041666666667,744.5
36085,2019,12,4,1.5625,0,0.0,1231.2892857142856,1405.5
36085,2020,1,3,1.4166666666666667,0,0.0,2015.8222222222223,2897.3333333333335
36085,2020,2,2,1.5,0,0.0,591.5625,1043.0
36085,2020,3,6,1.9166666666666667,0,0.0,960.9778711484593,1078.0
36085,2020,4,6,1.5,0,0.0,859.9812499999999,1170.3333333333333
36085,2020,5,1,2.0,0,0.0,417.875,429.0
36085,2020,6,1,2.25,0,0.0,639.1111111111111,667.0
36085,2020,7,17,1.3235294117647058,0,0.0,733.7354988149106,966.7058823529412
36085,2020,8,12,35.0625,2,0.16666666666666666,2954.8145935083444,10023.75
36085,2020,9,5,0.75,0,0.0,852.5,872.4
36085,2020,10,4,1.875,0,0.0,831.4791666666667,1063.75
36085,2020,11,7,1.5714285714285714,0,0.0,716.9163265306123,865.4285714285714
36085,2020,12,5,3.85,0,0.0,683.5245718050066,1339.2
36085,2021,1,7,0.8571428571428571,0,0.0,566.0843537414966,655.8571428571429
36085,2021,2,3,1.5,0,0.0,3146.931481481481,4947.333333333333
36085,2021,3,8,1.03125,0,0.0,518.9416666666666,620.5
36085,2021,4,3,1.3333333333333333,0,0.0,989.3690476190477,1255.6666666666667
36085,2021,5,8,0.75,0,0.0,893.7375,948.5
36085,2021,6,14,1.4285714285714286,0,0.0,656.5341218305504,1000.3571428571429
36085,2021,7,10,1.3,1,0.1,375.1845238095238,400.2
36085,2021,8,11,1.5681818181818181,0,0.0,913.9501435406698,1199.2727272727273
36085,2021,9,15,1.6166666666666667,0,0.0,777.7346897546898,975.3333333333334
36085,2021,10,9,0.8888888888888888,0,0.0,910.753086419753,1005.5555555555555
36085,2021,11,7,1.7857142857142858,0,0.0,803.5964912280702,981.4285714285714
36085,2021,12,6,1.7083333333333333,1,0.16666666666666666,412.6157407407407,454.3333333333333
36085,2022,1,14,0.7321428571428571,0,0.0,462.99404761904765,499.07142857142856
36085,2022,2,13,1.0192307692307692,1,0.07692307692307693,1030.7032051282051,1432.3846153846155
36085,2022,3,4,2.25,0,0.0,545.4038461538462,633.75
36085,2022,4,5,0.95,0,0.0,1230.8700000000001,1464.8
36085,2022,5,19,0.7894736842105263,0,0.0,516.9658692185008,575.6315789473684
36085,2022,6,12,1.2708333333333333,0,0.0,930.4169973544973,1113.75
36085,2022,7,9,2.0833333333333335,0,0.0,1019.9267513637668,1383.3333333333333
36085,2022,8,14,2.0,0,0.0,2473.843112244898,3940.0
36085,2022,9,6,0.875,0,0.0,623.5166666666667,675.3333333333334
36085,2022,10,4,0.3125,0,0.0,552.25,552.5
36085,2022,11,3,0.75,0,0.0,681.9444444444445,731.3333333333334
36085,2022,12,10,1.55,1,0.1,498.088341543514,598.3
36085,2023,1,6,1.5416666666666667,0,0.0,543.0484848484848,662.3333333333334
36085,2023,2,5,0.6,0,0.0,443.4333333333333,447.0
36085,2023,3,5,0.55,0,0.0,623.9733333333334,625.2
36085,2023,4,5,0.55,0,0.0,475.4,480.2
36085,2023,5,7,1.1428571428571428,0,0.0,695.4280612244899,719.8571428571429
36085,2023,6,7,0.8214285714285714,0,0.0,476.34285714285716,568.4285714285714
36085,2023,7,11,1.3636363636363635,0,0.0,424.425978046721,507.27272727272725
36085,2023,8,8,0.96875,0,0.0,517.564393939394,606.375
36085,2023,9,4,1.4375,0,0.0,1004.2636363636364,1581.75
36085,2023,10,5,1.1,0,0.0,591.8,701.0
36085,2023,11,2,1.0,0,0.0,557.5,704.0
36085,2023,12,7,2.392857142857143,0,0.0,1213.9467203548086,1623.2857142857142
