state,county,tract_fips,county_fips,cvi_overall,cvi_baseline_all,cvi_baseline_health,cvi_baseline_social_econ,cvi_baseline_infra,cvi_baseline_env,cvi_climate_all,cvi_climate_health,cvi_climate_social_econ,cvi_climate_extreme_events,outage_rows_2014,outage_rows_2015,outage_rows_2016,outage_rows_2017,outage_rows_2018,outage_rows_2019,outage_rows_2020,outage_rows_2021,outage_rows_2022,outage_rows_2023,outage_unique_events_2014,outage_unique_events_2015,outage_unique_events_2016,outage_unique_events_2017,outage_unique_events_2018,outage_unique_events_2019,outage_unique_events_2020,outage_unique_events_2021,outage_unique_events_2022,outage_unique_events_2023,outage_rows_2014_2023,outage_unique_events_2014_2023
NY,Kings,36047113400,36047,0.584884683524349,0.660564609351634,0.639662238175118,0.803076871754416,0.588468616216286,0.611050711260717,0.483978115754636,0.556973233258382,0.512898296764108,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047114201,36047,0.565915165018573,0.640093750796339,0.607584359644892,0.710873416283508,0.539364906510761,0.702552320746195,0.467010383981553,0.540939784316747,0.505797312449441,0.354294055178471,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047114202,36047,0.530287116752305,0.580564611942125,0.477792471708165,0.655855753226054,0.551046358827006,0.637563864007276,0.463250456499211,0.530818686486358,0.511013627171334,0.347919055839941,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047114400,36047,0.566785853141129,0.630622554570541,0.631859793021083,0.726370406742413,0.481486347159669,0.682773671358999,0.481670251235247,0.545003734709946,0.517944201754376,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047114600,36047,0.54938631313471,0.622510245234841,0.489055431892193,0.771955963834312,0.588390416758015,0.640639168454846,0.451887737001201,0.54181386628719,0.512376557070078,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047115000,36047,0.564266045790431,0.632780579696984,0.617456829032996,0.736605066205181,0.595078716201956,0.581981707347803,0.472913333915028,0.52443199690157,0.511508374944176,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047115200,36047,0.553783849362637,0.610911773510884,0.58214640088018,0.719544273835364,0.529618278235363,0.612338141092628,0.477613283831642,0.537663102571029,0.513113931682479,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047115600,36047,0.597753292499755,0.681035866027746,0.677386738591435,0.760352838768909,0.645896523648782,0.640507363101859,0.4867098611291,0.554601107608623,0.523465658537259,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047115800,36047,0.553070845175945,0.604497000975161,0.517103542886695,0.715211640077085,0.595131165256777,0.590541655680086,0.484502637443657,0.557080614788868,0.513627667642764,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047116000,36047,0.566932108780172,0.631012973718459,0.624396962747605,0.714222826902853,0.609986342936324,0.575445762287056,0.481490955529123,0.547870067481596,0.513191994230859,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047116200,36047,0.567437917808014,0.622609806053315,0.599835147882421,0.696145437111199,0.622358983475888,0.572099655743752,0.493875400147612,0.585651066422011,0.512564329145912,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047116400,36047,0.549800636448722,0.603488673439232,0.564484094370361,0.648029874616661,0.61911651477338,0.582324209996525,0.478216587128042,0.533738753527215,0.517500202981998,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047116600,36047,0.539837232723232,0.583394997853199,0.51787682968615,0.672010615273955,0.52566719135635,0.61802535509634,0.481760212549943,0.545558889586228,0.516922118164264,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047116800,36047,0.5516386491371,0.616797737321783,0.540206273000766,0.661380707977802,0.569728728076413,0.695875240232151,0.464759864890857,0.50179340092436,0.509686563848873,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117000,36047,0.550452718568193,0.613887382882651,0.552500833192743,0.673008712324409,0.538091557124497,0.691948428888953,0.465873166148915,0.505843251929072,0.508976616618335,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117201,36047,0.529242090633697,0.587798136373257,0.473549953574801,0.660816331950107,0.539977588825128,0.676848671142991,0.451167362980951,0.541191842308692,0.510837458987828,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117202,36047,0.543366831389898,0.603232495596047,0.459826782309937,0.664661759191388,0.633381623409413,0.655059817473451,0.463545945781698,0.544043610062084,0.516520201530037,0.330074025752972,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117400,36047,0.538675836448396,0.590066511661508,0.524933546289304,0.641802750326743,0.522230776464217,0.671298973565769,0.470154936164246,0.590296616954752,0.518695403891655,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117601,36047,0.530113154092172,0.582749064882832,0.449827751590094,0.678601630456215,0.542787336543634,0.659779540941385,0.459931939704624,0.560759298114111,0.511500990649059,0.307535530350704,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117602,36047,0.545237051129519,0.609718418689286,0.539855141013821,0.664248390777902,0.580765418541135,0.654004724424288,0.459261894383161,0.554616838741185,0.51405490186025,0.309113942548049,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047117800,36047,0.547365470653961,0.624159802965813,0.564263585829049,0.655232352732208,0.559168981235796,0.717974292066198,0.444973027571493,0.525387440842927,0.508058854225218,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047118000,36047,0.477396212483785,0.484077103021672,0.43499674567201,0.602341186954745,0.386432813171411,0.512537666288522,0.46848835843327,0.539750868568506,0.503847696209904,0.3618665105214,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047118201,36047,0.523778238031399,0.574386711518885,0.463885340555312,0.602024484199665,0.555813532720569,0.675823488599994,0.456300273381417,0.544398795529279,0.512027385400973,0.312474639213999,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047118202,36047,0.525360089910612,0.553492991291085,0.4709599055879,0.584314263614605,0.490350632984333,0.668347162977504,0.487849554736648,0.54983937034002,0.513416687782278,0.400292606087646,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047118400,36047,0.535498116429053,0.572093025035214,0.493867241844166,0.60499594811837,0.507680926494881,0.681827983683437,0.486704904954173,0.547987348182201,0.525101807355333,0.387025559324983,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047118600,36047,0.545192336285236,0.592480790475415,0.481542860329959,0.642302643997729,0.562803304470634,0.683274353103339,0.482141064031665,0.54594373953982,0.512516858677302,0.387962593877872,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047118800,36047,0.52592247735085,0.556897782591047,0.486152165514302,0.589570077079038,0.521564840183845,0.630304047587005,0.484622070363921,0.542471521344718,0.52274199761579,0.388652692131255,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047119000,36047,0.546148792229286,0.600496167051151,0.527541025302841,0.666884339646588,0.502504835150609,0.705054468104565,0.473685625800133,0.530454171851854,0.508539888307128,0.382062817241419,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047119200,36047,0.554771820806678,0.608092549315329,0.541140370643665,0.667995987546537,0.591683445875442,0.631550393195671,0.483677516128476,0.551236957370656,0.516995961115434,0.382799629899338,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047119400,36047,0.573237683275357,0.629659344420709,0.602822388888093,0.722042143872729,0.611833862902191,0.581938982019822,0.498008801748222,0.581583238213552,0.529032362156201,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047119600,36047,0.567251091377652,0.623167561968533,0.540491641683213,0.695615842488966,0.646458931537272,0.610103832164681,0.492695797256478,0.560608135468504,0.534068451426018,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047119800,36047,0.579727444927461,0.667891261405557,0.630987897149716,0.751991475705224,0.556229717615601,0.7323559551516861,0.462175689623333,0.564288110001334,0.520766171222332,0.301472787646333,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047120000,36047,0.56682748213837,0.631177644059169,0.63423559946533,0.771691592643764,0.495723882997166,0.623059501130415,0.481027266243971,0.548722631694503,0.515197357804785,0.379161809232625,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047120200,36047,0.532766603117166,0.568349085047531,0.486143203610148,0.579190136937981,0.543149235438539,0.664913764203457,0.485323293876678,0.55928572831505,0.509058898763925,0.387625254551058,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047120800,36047,0.567711968863481,0.617389124448518,0.481189929740077,0.717064137562408,0.628275193730829,0.643027236760756,0.501475761416766,0.549467172224555,0.564846193473817,0.390113918551926,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047121000,36047,0.598656050618224,0.686744502955489,0.677847883716354,0.815516971263271,0.607503753153898,0.646109403688434,0.481204780835203,0.529494940482929,0.530708597147767,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047121400,36047,0.588462927629855,0.668514816227898,0.715702220844073,0.799745115735517,0.543192540248082,0.615419388083922,0.481727076165796,0.529800166908998,0.531970256713478,0.383410804874913,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047122000,36047,0.557180741644221,0.569309171916796,0.51847729896156,0.69003358734974,0.487869523957324,0.58085627739856,0.541009501280788,0.486530892839495,0.555276147002141,0.58122146400073,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047123700,36047,0.554442859021139,0.603123744624616,0.620379700431992,0.532322444211357,0.544196050714404,0.71559678314071,0.489535011549836,0.543273872637701,0.539725238889561,0.385605923122245,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047150200,36047,0.429249890857111,0.416911397224333,0.324065759869203,0.41768936575527,0.257161426891202,0.668729036381656,0.445701215700815,0.526226531121956,0.505577093570487,0.305300022410001,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047152200,36047,0.456225664318986,0.443823474200264,0.3187136915212,0.501179341894683,0.329548375009004,0.625852488376169,0.472761917810616,0.521213927862446,0.511181773564316,0.385890052005087,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,Kings,36047990100,36047,0.432767076769361,0.464643502031021,0.43560800492052,0.608292440246593,0.444888871261439,0.369784691695531,0.390265176420482,0.456717749185182,0.447088719512227,0.266989060564037,7,145,149,93,196,126,98,134,208,60,7,142,106,92,107,122,89,126,190,59,1216,1040
NY,New York,36061000100,36061,0.422280828483718,0.370801466132689,0.289711322995474,0.418224768110346,0.274375226526856,0.500894546898078,0.49091997828509,0.504181951539966,0.355473287044539,0.613104696270766,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000201,36061,0.551945296593672,0.610210239153791,0.644369410736519,0.752018830243648,0.354986926619575,0.689465789015421,0.474258706513514,0.489955659221067,0.378594368008804,0.55422609231067,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000202,36061,0.55862275265419,0.608474398476903,0.594765978911834,0.733823317811332,0.460984773467721,0.644323523716725,0.49215389155724,0.511167308697017,0.410704447875577,0.554589918099128,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000500,36061,0.425124792991688,0.365860079857035,0.279814165330136,0.395964349309868,0.254665938983385,0.532995865804752,0.504144410504559,0.504181951539966,0.355519991896068,0.652731288077642,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000600,36061,0.561854754915856,0.601872081939204,0.617174862051966,0.720899367933772,0.408187136434039,0.661226961337038,0.508498318884726,0.52668632537028,0.444582538973228,0.55422609231067,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000700,36061,0.419832406777892,0.334732140702211,0.219566644019262,0.227493540400679,0.295285010229807,0.596583368159097,0.533299428212133,0.5283640075056,0.459787600189472,0.611746676941327,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000800,36061,0.519253555021006,0.542856471152213,0.564712524338474,0.592509813512393,0.353097522480918,0.661106024277067,0.487783000179396,0.460215282114314,0.448907626113205,0.55422609231067,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061000900,36061,0.405701540730074,0.307733722701615,0.206144762255487,0.193853008941225,0.226592201545951,0.604344918063798,0.536325298101352,0.567111137590369,0.427265998532431,0.614598758181257,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001001,36061,0.455311527704483,0.443137525443589,0.315570559155951,0.460484681034159,0.295562170584868,0.70093269099938,0.471543530719008,0.486200522176167,0.379291656447712,0.549138413533145,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001002,36061,0.585032217082962,0.662938860967925,0.68348425347301,0.794122032841647,0.479487211506423,0.694661946050621,0.481156691903011,0.454434871433189,0.440260616531158,0.548774587744687,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001200,36061,0.482515206027622,0.535184922202002,0.46177616726856,0.613542338898498,0.391912875371691,0.673508307269262,0.412288917795114,0.462607894130157,0.382476397441759,0.391782461813428,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001300,36061,0.410376707202393,0.341964871631236,0.202870039514867,0.199788570291912,0.214925494108913,0.750275382609254,0.501592487963936,0.537849143633237,0.452755733579954,0.514172586678617,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001401,36061,0.417365528720115,0.421188110541624,0.290679401933282,0.455768433929975,0.290938381291979,0.647366225011258,0.412268752958104,0.467780899687911,0.379315919131668,0.389709440054734,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001402,36061,0.477426415207793,0.511468274144822,0.498591604785983,0.512091872653413,0.3089641331599,0.726225485979992,0.432037269958421,0.527448843104078,0.378216714058533,0.390446252712653,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001501,36061,0.467788637022473,0.435646883405622,0.289165184121661,0.437333173022963,0.33997082741681,0.676118349061054,0.510644308511608,0.507726274688232,0.422383379294126,0.601823271552466,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001502,36061,0.430538640921526,0.35315758894941,0.248701352784307,0.300842103915704,0.233407270568024,0.629679628529604,0.533713376884348,0.533839482653688,0.464157496021466,0.60314315197789,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001600,36061,0.461866942624734,0.499740465984991,0.409361881181084,0.495576055209581,0.398156793546034,0.695867134003264,0.411368911477725,0.508715117579707,0.416272206393821,0.309119410459648,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061001800,36061,0.474346170422355,0.497698162591277,0.42991192327892,0.531538535853123,0.347677881982616,0.681664309250448,0.443210180863792,0.520449386558541,0.419471715978101,0.389709440054734,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002000,36061,0.576162106964301,0.644775740271394,0.673159805998899,0.78406541818594,0.458463139061048,0.66341459783969,0.484677262554844,0.497155188623372,0.408102011296473,0.548774587744687,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002100,36061,0.394618298040975,0.33098274026311,0.204077465988882,0.271571932585643,0.174979598124462,0.673301964353454,0.47946570841146,0.508881863635916,0.415342674919848,0.514172586678617,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002201,36061,0.508614802636086,0.566771387723359,0.519353143001827,0.674968787557658,0.399685655431764,0.673077964902189,0.431072689186388,0.503973961388445,0.401281032406938,0.387963073763781,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002202,36061,0.421665402516443,0.427565363809462,0.289317514840251,0.454509617028215,0.295897169846932,0.670537153522448,0.413798787459085,0.479423512973046,0.374009775640428,0.387963073763781,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002400,36061,0.57339168455734,0.628272188539878,0.63968113215509,0.707384322803728,0.499452659138067,0.666570640062625,0.50021767924729,0.500957021115632,0.450921428881551,0.548774587744687,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002500,36061,0.587931552136811,0.65814535901717,0.693589676147135,0.808069501866148,0.431095634550934,0.699826623504464,0.494313142962998,0.486070088329861,0.42174804769037,0.575121292868764,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002601,36061,0.484837129325176,0.535131267292192,0.490679095317729,0.580559188566253,0.419839695622457,0.649447089662329,0.417778278702489,0.471243627051471,0.384972289191317,0.397118919864679,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002602,36061,0.440538188338975,0.429489028816912,0.320728142113911,0.448191832619576,0.301067784594859,0.647968355939302,0.455270401035059,0.513850756857411,0.394483261302057,0.457477184945708,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002700,36061,0.46073477314436,0.490657616605364,0.382126097348945,0.5467886854012,0.374528609366935,0.659187074304377,0.420837648529688,0.476668852265402,0.367798761367532,0.418045331956131,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002800,36061,0.494635880459478,0.519876525526642,0.43456978351984,0.594074147263487,0.393972321583608,0.656889849739634,0.460981687036593,0.476135125631985,0.449332750532086,0.457477184945708,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061002900,36061,0.51841297425523,0.568076978971605,0.517179452840244,0.618488227575251,0.447799618422097,0.688840617048827,0.452194301300063,0.512077183410721,0.405268621308033,0.439237099181436,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003001,36061,0.429361318940754,0.418337851188968,0.288751283723037,0.432210867184669,0.260782312070539,0.691606941777629,0.444059275943135,0.547268356901442,0.394463218215311,0.390446252712653,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003002,36061,0.451495799140921,0.482194287624414,0.371261717208606,0.517717408910145,0.359774072030244,0.68002395234866,0.41056448116293,0.458423731463877,0.38282345931226,0.390446252712653,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003100,36061,0.407129422603541,0.377139377314387,0.300076797386473,0.323904589858769,0.223560427127058,0.661015694885248,0.447116149655746,0.510692803362656,0.379813402461772,0.45084224314281,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003200,36061,0.419539109607693,0.405976264284821,0.273814182842453,0.406273171857367,0.298848705338012,0.64496899710145,0.437622903371524,0.506595364504669,0.418310271846122,0.387963073763781,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003300,36061,0.401339480502447,0.337914235355099,0.208704853619831,0.232884714975891,0.232950181364117,0.677117191460557,0.485906474032244,0.534235019810278,0.409311815607836,0.514172586678617,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003400,36061,0.419553282234523,0.417561808423134,0.332316186378263,0.410899562358477,0.267326035165137,0.659705449790657,0.42220858064971,0.469341193295264,0.409321474890086,0.387963073763781,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003601,36061,0.459736835051245,0.51382878103122,0.476394814389055,0.58322782104879,0.317340800844418,0.678351687842615,0.38761424041128,0.470950486628448,0.382772824145743,0.309119410459648,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003602,36061,0.40966510878385,0.426995125514334,0.30265583791458,0.46089057763916,0.262039282601657,0.682394803901941,0.386558419809871,0.466679600153877,0.383876248816088,0.309119410459648,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003700,36061,0.43288092068664,0.371802810909815,0.229794396891012,0.348709531398157,0.197969604573155,0.710737710776934,0.514318400389073,0.5322108002442,0.399543448067302,0.611200952855717,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003800,36061,0.424863644665448,0.4125652124274,0.265520600219752,0.414370852846333,0.264665368960668,0.705704027682846,0.44126155431618,0.507805242866003,0.425533167369884,0.390446252712653,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061003900,36061,0.420875748954541,0.344579966451887,0.216951289077785,0.291065369225253,0.223661731067927,0.646641476436581,0.52260345895808,0.524040243489936,0.432569180528587,0.611200952855717,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004000,36061,0.415345388442756,0.384460142072697,0.258494271603264,0.367134000271854,0.256305163956503,0.655907132459167,0.456525716936168,0.56066620862711,0.422284077518389,0.386626864663006,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004100,36061,0.462413487209591,0.483578466016769,0.379921731023228,0.51368411363604,0.349275105905263,0.691432913502546,0.434193515466687,0.492036634143499,0.419486484568335,0.391057427688228,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004200,36061,0.405091003179396,0.409743624953478,0.271832116874346,0.41514417216861,0.25991405288928,0.692084157881675,0.39888750748062,0.492556261388431,0.398806238643429,0.305300022410001,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004300,36061,0.409434361030868,0.3810965186124,0.244555046401982,0.386711235596782,0.190979148728784,0.702140643722053,0.447218150922157,0.549998338844964,0.401946673866774,0.389709440054734,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004400,36061,0.44391003152857,0.400234624295607,0.235787855245726,0.454643538523158,0.266520624714758,0.643986478698786,0.502143907839187,0.488666812681963,0.463736345607513,0.554028565228084,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004500,36061,0.400869810630626,0.386345718871361,0.294010780565601,0.378478250322726,0.14446240385648,0.728431440740638,0.420235266309646,0.4663616193025,0.374079484120492,0.420264695505947,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004700,36061,0.3929355733182,0.33544335437689,0.221851460037829,0.239181928002493,0.187717908151296,0.693022121315939,0.469591865239947,0.484765730529713,0.403652994594929,0.520356870595199,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004800,36061,0.41289515596259,0.379502808448142,0.231323319788391,0.399011986172164,0.186163084104642,0.701512843727371,0.457418285981854,0.558583821832122,0.42643299647486,0.387238039638581,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061004900,36061,0.395453206787904,0.351261640777346,0.223936440660776,0.347791371271222,0.190159260224682,0.643159490952703,0.45437529480198,0.52666552442142,0.404467013490461,0.431993346494061,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005000,36061,0.397037430383405,0.36942606446125,0.203155712633917,0.348131820922238,0.233260259337723,0.69315646495112,0.433852584946278,0.503701102447641,0.411229787728189,0.386626864663006,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005200,36061,0.376216168054418,0.347704492244105,0.212166459258538,0.33193397527477,0.148838851508858,0.697878682934255,0.414231735801502,0.533129842460982,0.404265342533523,0.305300022410001,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005400,36061,0.387576761970143,0.351928340848233,0.209380346539013,0.305183797735184,0.195843611025434,0.697305608093303,0.435107990132689,0.502204265757016,0.413410264586319,0.389709440054734,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005501,36061,0.39756397929714,0.371988092525038,0.206625238491984,0.436846175147646,0.177974541811763,0.666506414648761,0.431665161659943,0.511712668776217,0.392836563490958,0.390446252712653,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005502,36061,0.38972176559111,0.381958566198817,0.239392177561562,0.388351656712059,0.149285766716996,0.750804663804652,0.400072698114167,0.508715117579707,0.382383566303145,0.309119410459648,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005600,36061,0.421864386193996,0.40168320505988,0.249591904407163,0.325461414061591,0.335638203350032,0.696041298420736,0.448772627706151,0.539210256789737,0.421217574323629,0.385890052005087,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
NY,New York,36061005700,36061,0.367093361092213,0.328795246867335,0.19578707838293,0.301624485331031,0.129088578271575,0.688680845483803,0.41815751339205,0.553945954780342,0.391407174936161,0.309119410459648,0,76,30,29,0,3,31,47,46,23,0,71,30,29,0,3,21,42,44,22,285,262
