tract_fips,beta,p
36005040502,1.6735713483776808,0.0004053070535037047
36005040600,1.6735713483776808,0.0004053070535037047
36005040701,1.6735713483776808,0.0004053070535037047
36005040702,1.6735713483776808,0.0004053070535037047
36005040800,1.6735713483776808,0.0004053070535037047
36005040900,1.6735713483776808,0.0004053070535037047
36005041100,1.6735713483776808,0.0004053070535037047
36005041300,1.6735713483776808,0.0004053070535037047
36005041400,1.6735713483776808,0.0004053070535037047
36005041500,1.6735713483776808,0.0004053070535037047
36005041800,1.6735713483776808,0.0004053070535037047
36005041900,1.6735713483776808,0.0004053070535037047
36005042000,1.6735713483776808,0.0004053070535037047
36005042100,1.6735713483776808,0.0004053070535037047
36005042200,1.6735713483776808,0.0004053070535037047
36005042300,1.6735713483776808,0.0004053070535037047
36005042400,1.6735713483776808,0.0004053070535037047
36005042500,1.6735713483776808,0.0004053070535037047
36005042600,1.6735713483776808,0.0004053070535037047
36005042800,1.6735713483776808,0.0004053070535037047
36005042901,1.6735713483776808,0.0004053070535037047
36005042902,1.6735713483776808,0.0004053070535037047
36005043000,1.6735713483776808,0.0004053070535037047
36005043100,1.6735713483776808,0.0004053070535037047
36005043400,1.6735713483776808,0.0004053070535037047
36005043500,1.6735713483776808,0.0004053070535037047
36005043600,1.6735713483776808,0.0004053070535037047
36005044200,1.6735713483776808,0.0004053070535037047
36005044400,1.6735713483776808,0.0004053070535037047
36005044800,1.6735713483776808,0.0004053070535037047
36005044901,1.6735713483776808,0.0004053070535037047
36005044902,1.6735713483776808,0.0004053070535037047
36005045101,1.6735713483776808,0.0004053070535037047
36005045102,1.6735713483776808,0.0004053070535037047
36005045600,1.6735713483776808,0.0004053070535037047
36005045800,1.6735713483776808,0.0004053070535037047
36005046000,1.6735713483776808,0.0004053070535037047
36005046201,1.6735713483776808,0.0004053070535037047
36005046202,1.6735713483776808,0.0004053070535037047
36005048400,1.6735713483776808,0.0004053070535037047
36005050400,1.6735713483776808,0.0004053070535037047
36005051600,1.6735713483776808,0.0004053070535037047
36047000100,2.3232951717272283,0.0032151911334465486
36047000200,2.3232951717272283,0.0032151911334465486
36047000301,2.3232951717272283,0.0032151911334465486
36047000501,2.3232951717272283,0.0032151911334465486
36047000502,2.3232951717272283,0.0032151911334465486
36047000700,2.3232951717272283,0.0032151911334465486
36047000900,2.3232951717272283,0.0032151911334465486
36047001100,2.3232951717272283,0.0032151911334465486
36047001300,2.3232951717272283,0.0032151911334465486
36047001500,2.3232951717272283,0.0032151911334465486
36047001800,2.3232951717272283,0.0032151911334465486
36047002000,2.3232951717272283,0.0032151911334465486
36047002100,2.3232951717272283,0.0032151911334465486
36047002200,2.3232951717272283,0.0032151911334465486
36047002300,2.3232951717272283,0.0032151911334465486
36047002901,2.3232951717272283,0.0032151911334465486
36047003000,2.3232951717272283,0.0032151911334465486
36047003100,2.3232951717272283,0.0032151911334465486
36047003300,2.3232951717272283,0.0032151911334465486
36047003400,2.3232951717272283,0.0032151911334465486
36047003500,2.3232951717272283,0.0032151911334465486
36047003600,2.3232951717272283,0.0032151911334465486
36047003700,2.3232951717272283,0.0032151911334465486
36047003800,2.3232951717272283,0.0032151911334465486
36047003900,2.3232951717272283,0.0032151911334465486
36047004100,2.3232951717272283,0.0032151911334465486
36047004300,2.3232951717272283,0.0032151911334465486
36047004400,2.3232951717272283,0.0032151911334465486
36047004500,2.3232951717272283,0.0032151911334465486
36047004600,2.3232951717272283,0.0032151911334465486
36047004700,2.3232951717272283,0.0032151911334465486
36047004900,2.3232951717272283,0.0032151911334465486
36047005000,2.3232951717272283,0.0032151911334465486
36047005100,2.3232951717272283,0.0032151911334465486
36047005201,2.3232951717272283,0.0032151911334465486
36047005202,2.3232951717272283,0.0032151911334465486
36047005300,2.3232951717272283,0.0032151911334465486
36047005400,2.3232951717272283,0.0032151911334465486
36047005601,2.3232951717272283,0.0032151911334465486
36047005602,2.3232951717272283,0.0032151911334465486
36047005800,2.3232951717272283,0.0032151911334465486
36047005900,2.3232951717272283,0.0032151911334465486
36047006000,2.3232951717272283,0.0032151911334465486
36047006200,2.3232951717272283,0.0032151911334465486
36047006300,2.3232951717272283,0.0032151911334465486
36047006400,2.3232951717272283,0.0032151911334465486
36047006500,2.3232951717272283,0.0032151911334465486
36047006600,2.3232951717272283,0.0032151911334465486
36047006700,2.3232951717272283,0.0032151911334465486
36047006800,2.3232951717272283,0.0032151911334465486
36047006900,2.3232951717272283,0.0032151911334465486
36047007000,2.3232951717272283,0.0032151911334465486
36047007100,2.3232951717272283,0.0032151911334465486
36047007200,2.3232951717272283,0.0032151911334465486
36047007400,2.3232951717272283,0.0032151911334465486
36047007500,2.3232951717272283,0.0032151911334465486
36047007600,2.3232951717272283,0.0032151911334465486
36047007700,2.3232951717272283,0.0032151911334465486
36047007800,2.3232951717272283,0.0032151911334465486
36047008000,2.3232951717272283,0.0032151911334465486
