tract_fips,n_years,occ_spearman_rho,occ_spearman_p,dur_spearman_rho,dur_spearman_p,occ_spearman_q,dur_spearman_q,occ_sig_05,occ_sig_01,dur_sig_05,dur_sig_01
36061001001,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001002,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001401,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001402,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001501,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001502,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001600,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061001800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002201,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002202,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002500,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002601,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002602,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061002900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003001,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003002,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003601,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003602,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061003900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004500,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061004900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005501,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005502,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005600,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061005900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006100,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006200,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006300,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006400,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006500,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006600,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006700,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006800,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061006900,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
36061007000,8,0.48319675695112596,0.22514891679763546,-0.5923057020691221,0.1218345136276984,0.22514891679763546,0.45439110286245454,False,False,False,False
