tract_fips,1,2,3,4,5,6,7,8,9,10,11,12
36047083400,212,145,166,105,66,152,171,89,117,44,57,73
36047083600,212,145,166,105,66,152,171,89,117,44,57,73
36047083800,212,145,166,105,66,152,171,89,117,44,57,73
36047084000,212,145,166,105,66,152,171,89,117,44,57,73
36047084600,212,145,166,105,66,152,171,89,117,44,57,73
36047084800,212,145,166,105,66,152,171,89,117,44,57,73
36047085000,212,145,166,105,66,152,171,89,117,44,57,73
36047085200,212,145,166,105,66,152,171,89,117,44,57,73
36047085400,212,145,166,105,66,152,171,89,117,44,57,73
36047085600,212,145,166,105,66,152,171,89,117,44,57,73
36047085800,212,145,166,105,66,152,171,89,117,44,57,73
36047086000,212,145,166,105,66,152,171,89,117,44,57,73
36047086200,212,145,166,105,66,152,171,89,117,44,57,73
36047086400,212,145,166,105,66,152,171,89,117,44,57,73
36047086600,212,145,166,105,66,152,171,89,117,44,57,73
36047086800,212,145,166,105,66,152,171,89,117,44,57,73
36047087000,212,145,166,105,66,152,171,89,117,44,57,73
36047087200,212,145,166,105,66,152,171,89,117,44,57,73
36047087401,212,145,166,105,66,152,171,89,117,44,57,73
36047087600,212,145,166,105,66,152,171,89,117,44,57,73
36047087800,212,145,166,105,66,152,171,89,117,44,57,73
36047088000,212,145,166,105,66,152,171,89,117,44,57,73
36047088200,212,145,166,105,66,152,171,89,117,44,57,73
36047088400,212,145,166,105,66,152,171,89,117,44,57,73
36047088600,212,145,166,105,66,152,171,89,117,44,57,73
36047088800,212,145,166,105,66,152,171,89,117,44,57,73
36047089000,212,145,166,105,66,152,171,89,117,44,57,73
36047089200,212,145,166,105,66,152,171,89,117,44,57,73
36047089400,212,145,166,105,66,152,171,89,117,44,57,73
36047089600,212,145,166,105,66,152,171,89,117,44,57,73
36047089800,212,145,166,105,66,152,171,89,117,44,57,73
36047090000,212,145,166,105,66,152,171,89,117,44,57,73
36047090200,212,145,166,105,66,152,171,89,117,44,57,73
36047090600,212,145,166,105,66,152,171,89,117,44,57,73
36047090800,212,145,166,105,66,152,171,89,117,44,57,73
36047091000,212,145,166,105,66,152,171,89,117,44,57,73
36047091200,212,145,166,105,66,152,171,89,117,44,57,73
36047091600,212,145,166,105,66,152,171,89,117,44,57,73
36047091800,212,145,166,105,66,152,171,89,117,44,57,73
36047092000,212,145,166,105,66,152,171,89,117,44,57,73
36047092200,212,145,166,105,66,152,171,89,117,44,57,73
36047092400,212,145,166,105,66,152,171,89,117,44,57,73
36047092800,212,145,166,105,66,152,171,89,117,44,57,73
36047093000,212,145,166,105,66,152,171,89,117,44,57,73
36047093200,212,145,166,105,66,152,171,89,117,44,57,73
36047093400,212,145,166,105,66,152,171,89,117,44,57,73
36047093600,212,145,166,105,66,152,171,89,117,44,57,73
36047093800,212,145,166,105,66,152,171,89,117,44,57,73
36047094401,212,145,166,105,66,152,171,89,117,44,57,73
36047094402,212,145,166,105,66,152,171,89,117,44,57,73
36047094600,212,145,166,105,66,152,171,89,117,44,57,73
36047095000,212,145,166,105,66,152,171,89,117,44,57,73
36047095400,212,145,166,105,66,152,171,89,117,44,57,73
36047095600,212,145,166,105,66,152,171,89,117,44,57,73
36047095800,212,145,166,105,66,152,171,89,117,44,57,73
36047096000,212,145,166,105,66,152,171,89,117,44,57,73
36047096200,212,145,166,105,66,152,171,89,117,44,57,73
36047096400,212,145,166,105,66,152,171,89,117,44,57,73
36047096600,212,145,166,105,66,152,171,89,117,44,57,73
36047096800,212,145,166,105,66,152,171,89,117,44,57,73
36047097000,212,145,166,105,66,152,171,89,117,44,57,73
36047097400,212,145,166,105,66,152,171,89,117,44,57,73
36047098200,212,145,166,105,66,152,171,89,117,44,57,73
36047098400,212,145,166,105,66,152,171,89,117,44,57,73
36047098600,212,145,166,105,66,152,171,89,117,44,57,73
36047098800,212,145,166,105,66,152,171,89,117,44,57,73
36047099000,212,145,166,105,66,152,171,89,117,44,57,73
36047099200,212,145,166,105,66,152,171,89,117,44,57,73
36047099400,212,145,166,105,66,152,171,89,117,44,57,73
36047099600,212,145,166,105,66,152,171,89,117,44,57,73
36047099800,212,145,166,105,66,152,171,89,117,44,57,73
36047100400,212,145,166,105,66,152,171,89,117,44,57,73
36047100600,212,145,166,105,66,152,171,89,117,44,57,73
36047100800,212,145,166,105,66,152,171,89,117,44,57,73
36047101000,212,145,166,105,66,152,171,89,117,44,57,73
36047101200,212,145,166,105,66,152,171,89,117,44,57,73
36047101400,212,145,166,105,66,152,171,89,117,44,57,73
36047101600,212,145,166,105,66,152,171,89,117,44,57,73
36047101800,212,145,166,105,66,152,171,89,117,44,57,73
36047102000,212,145,166,105,66,152,171,89,117,44,57,73
36047102200,212,145,166,105,66,152,171,89,117,44,57,73
36047102400,212,145,166,105,66,152,171,89,117,44,57,73
36047102600,212,145,166,105,66,152,171,89,117,44,57,73
36047102800,212,145,166,105,66,152,171,89,117,44,57,73
36047103400,212,145,166,105,66,152,171,89,117,44,57,73
36047105801,212,145,166,105,66,152,171,89,117,44,57,73
36047105804,212,145,166,105,66,152,171,89,117,44,57,73
36047107000,212,145,166,105,66,152,171,89,117,44,57,73
36047107800,212,145,166,105,66,152,171,89,117,44,57,73
36047109800,212,145,166,105,66,152,171,89,117,44,57,73
36047110400,212,145,166,105,66,152,171,89,117,44,57,73
36047110600,212,145,166,105,66,152,171,89,117,44,57,73
36047111000,212,145,166,105,66,152,171,89,117,44,57,73
36047111600,212,145,166,105,66,152,171,89,117,44,57,73
36047111800,212,145,166,105,66,152,171,89,117,44,57,73
36047112000,212,145,166,105,66,152,171,89,117,44,57,73
36047112200,212,145,166,105,66,152,171,89,117,44,57,73
36047112400,212,145,166,105,66,152,171,89,117,44,57,73
36047112600,212,145,166,105,66,152,171,89,117,44,57,73
36047112800,212,145,166,105,66,152,171,89,117,44,57,73
36047113000,212,145,166,105,66,152,171,89,117,44,57,73
36047113200,212,145,166,105,66,152,171,89,117,44,57,73
36047113400,212,145,166,105,66,152,171,89,117,44,57,73
36047114201,212,145,166,105,66,152,171,89,117,44,57,73
36047114202,212,145,166,105,66,152,171,89,117,44,57,73
36047114400,212,145,166,105,66,152,171,89,117,44,57,73
36047114600,212,145,166,105,66,152,171,89,117,44,57,73
36047115000,212,145,166,105,66,152,171,89,117,44,57,73
36047115200,212,145,166,105,66,152,171,89,117,44,57,73
36047115600,212,145,166,105,66,152,171,89,117,44,57,73
36047115800,212,145,166,105,66,152,171,89,117,44,57,73
36047116000,212,145,166,105,66,152,171,89,117,44,57,73
36047116200,212,145,166,105,66,152,171,89,117,44,57,73
36047116400,212,145,166,105,66,152,171,89,117,44,57,73
36047116600,212,145,166,105,66,152,171,89,117,44,57,73
36047116800,212,145,166,105,66,152,171,89,117,44,57,73
36047117000,212,145,166,105,66,152,171,89,117,44,57,73
36047117201,212,145,166,105,66,152,171,89,117,44,57,73
36047117202,212,145,166,105,66,152,171,89,117,44,57,73
36047117400,212,145,166,105,66,152,171,89,117,44,57,73
36047117601,212,145,166,105,66,152,171,89,117,44,57,73
36047117602,212,145,166,105,66,152,171,89,117,44,57,73
36047117800,212,145,166,105,66,152,171,89,117,44,57,73
36047118000,212,145,166,105,66,152,171,89,117,44,57,73
36047118201,212,145,166,105,66,152,171,89,117,44,57,73
36047118202,212,145,166,105,66,152,171,89,117,44,57,73
36047118400,212,145,166,105,66,152,171,89,117,44,57,73
36047118600,212,145,166,105,66,152,171,89,117,44,57,73
36047118800,212,145,166,105,66,152,171,89,117,44,57,73
36047119000,212,145,166,105,66,152,171,89,117,44,57,73
36047119200,212,145,166,105,66,152,171,89,117,44,57,73
36047119400,212,145,166,105,66,152,171,89,117,44,57,73
36047119600,212,145,166,105,66,152,171,89,117,44,57,73
36047119800,212,145,166,105,66,152,171,89,117,44,57,73
36047120000,212,145,166,105,66,152,171,89,117,44,57,73
36047120200,212,145,166,105,66,152,171,89,117,44,57,73
36047120800,212,145,166,105,66,152,171,89,117,44,57,73
36047121000,212,145,166,105,66,152,171,89,117,44,57,73
36047121400,212,145,166,105,66,152,171,89,117,44,57,73
36047122000,212,145,166,105,66,152,171,89,117,44,57,73
36047123700,212,145,166,105,66,152,171,89,117,44,57,73
36047150200,212,145,166,105,66,152,171,89,117,44,57,73
36047152200,212,145,166,105,66,152,171,89,117,44,57,73
36047990100,212,145,166,105,66,152,171,89,117,44,57,73
36061000100,29,51,38,38,12,27,31,65,23,8,2,18
36061000201,29,51,38,38,12,27,31,65,23,8,2,18
36061000202,29,51,38,38,12,27,31,65,23,8,2,18
36061000500,29,51,38,38,12,27,31,65,23,8,2,18
36061000600,29,51,38,38,12,27,31,65,23,8,2,18
36061000700,29,51,38,38,12,27,31,65,23,8,2,18
36061000800,29,51,38,38,12,27,31,65,23,8,2,18
36061000900,29,51,38,38,12,27,31,65,23,8,2,18
36061001001,29,51,38,38,12,27,31,65,23,8,2,18
36061001002,29,51,38,38,12,27,31,65,23,8,2,18
36061001200,29,51,38,38,12,27,31,65,23,8,2,18
36061001300,29,51,38,38,12,27,31,65,23,8,2,18
36061001401,29,51,38,38,12,27,31,65,23,8,2,18
36061001402,29,51,38,38,12,27,31,65,23,8,2,18
36061001501,29,51,38,38,12,27,31,65,23,8,2,18
36061001502,29,51,38,38,12,27,31,65,23,8,2,18
36061001600,29,51,38,38,12,27,31,65,23,8,2,18
36061001800,29,51,38,38,12,27,31,65,23,8,2,18
36061002000,29,51,38,38,12,27,31,65,23,8,2,18
36061002100,29,51,38,38,12,27,31,65,23,8,2,18
36061002201,29,51,38,38,12,27,31,65,23,8,2,18
36061002202,29,51,38,38,12,27,31,65,23,8,2,18
36061002400,29,51,38,38,12,27,31,65,23,8,2,18
36061002500,29,51,38,38,12,27,31,65,23,8,2,18
36061002601,29,51,38,38,12,27,31,65,23,8,2,18
36061002602,29,51,38,38,12,27,31,65,23,8,2,18
36061002700,29,51,38,38,12,27,31,65,23,8,2,18
36061002800,29,51,38,38,12,27,31,65,23,8,2,18
36061002900,29,51,38,38,12,27,31,65,23,8,2,18
36061003001,29,51,38,38,12,27,31,65,23,8,2,18
36061003002,29,51,38,38,12,27,31,65,23,8,2,18
36061003100,29,51,38,38,12,27,31,65,23,8,2,18
36061003200,29,51,38,38,12,27,31,65,23,8,2,18
36061003300,29,51,38,38,12,27,31,65,23,8,2,18
36061003400,29,51,38,38,12,27,31,65,23,8,2,18
36061003601,29,51,38,38,12,27,31,65,23,8,2,18
36061003602,29,51,38,38,12,27,31,65,23,8,2,18
36061003700,29,51,38,38,12,27,31,65,23,8,2,18
36061003800,29,51,38,38,12,27,31,65,23,8,2,18
36061003900,29,51,38,38,12,27,31,65,23,8,2,18
36061004000,29,51,38,38,12,27,31,65,23,8,2,18
36061004100,29,51,38,38,12,27,31,65,23,8,2,18
36061004200,29,51,38,38,12,27,31,65,23,8,2,18
36061004300,29,51,38,38,12,27,31,65,23,8,2,18
36061004400,29,51,38,38,12,27,31,65,23,8,2,18
36061004500,29,51,38,38,12,27,31,65,23,8,2,18
36061004700,29,51,38,38,12,27,31,65,23,8,2,18
36061004800,29,51,38,38,12,27,31,65,23,8,2,18
36061004900,29,51,38,38,12,27,31,65,23,8,2,18
36061005000,29,51,38,38,12,27,31,65,23,8,2,18
36061005200,29,51,38,38,12,27,31,65,23,8,2,18
36061005400,29,51,38,38,12,27,31,65,23,8,2,18
36061005501,29,51,38,38,12,27,31,65,23,8,2,18
36061005502,29,51,38,38,12,27,31,65,23,8,2,18
36061005600,29,51,38,38,12,27,31,65,23,8,2,18
36061005700,29,51,38,38,12,27,31,65,23,8,2,18
36061005800,29,51,38,38,12,27,31,65,23,8,2,18
36061005900,29,51,38,38,12,27,31,65,23,8,2,18
36061006000,29,51,38,38,12,27,31,65,23,8,2,18
36061006100,29,51,38,38,12,27,31,65,23,8,2,18
36061006200,29,51,38,38,12,27,31,65,23,8,2,18
36061006300,29,51,38,38,12,27,31,65,23,8,2,18
36061006400,29,51,38,38,12,27,31,65,23,8,2,18
36061006500,29,51,38,38,12,27,31,65,23,8,2,18
36061006600,29,51,38,38,12,27,31,65,23,8,2,18
36061006700,29,51,38,38,12,27,31,65,23,8,2,18
36061006800,29,51,38,38,12,27,31,65,23,8,2,18
36061006900,29,51,38,38,12,27,31,65,23,8,2,18
36061007000,29,51,38,38,12,27,31,65,23,8,2,18
36061007100,29,51,38,38,12,27,31,65,23,8,2,18
36061007200,29,51,38,38,12,27,31,65,23,8,2,18
36061007300,29,51,38,38,12,27,31,65,23,8,2,18
36061007400,29,51,38,38,12,27,31,65,23,8,2,18
36061007500,29,51,38,38,12,27,31,65,23,8,2,18
36061007600,29,51,38,38,12,27,31,65,23,8,2,18
36061007700,29,51,38,38,12,27,31,65,23,8,2,18
36061007800,29,51,38,38,12,27,31,65,23,8,2,18
36061007900,29,51,38,38,12,27,31,65,23,8,2,18
36061008000,29,51,38,38,12,27,31,65,23,8,2,18
36061008100,29,51,38,38,12,27,31,65,23,8,2,18
36061008200,29,51,38,38,12,27,31,65,23,8,2,18
36061008300,29,51,38,38,12,27,31,65,23,8,2,18
36061008400,29,51,38,38,12,27,31,65,23,8,2,18
36061008601,29,51,38,38,12,27,31,65,23,8,2,18
36061008602,29,51,38,38,12,27,31,65,23,8,2,18
36061008603,29,51,38,38,12,27,31,65,23,8,2,18
36061008700,29,51,38,38,12,27,31,65,23,8,2,18
36061008800,29,51,38,38,12,27,31,65,23,8,2,18
36061008900,29,51,38,38,12,27,31,65,23,8,2,18
36061009000,29,51,38,38,12,27,31,65,23,8,2,18
36061009100,29,51,38,38,12,27,31,65,23,8,2,18
36061009200,29,51,38,38,12,27,31,65,23,8,2,18
36061009300,29,51,38,38,12,27,31,65,23,8,2,18
36061009400,29,51,38,38,12,27,31,65,23,8,2,18
36061009500,29,51,38,38,12,27,31,65,23,8,2,18
36061009600,29,51,38,38,12,27,31,65,23,8,2,18
36061009700,29,51,38,38,12,27,31,65,23,8,2,18
36061009800,29,51,38,38,12,27,31,65,23,8,2,18
36061009900,29,51,38,38,12,27,31,65,23,8,2,18
36061010000,29,51,38,38,12,27,31,65,23,8,2,18
36061010100,29,51,38,38,12,27,31,65,23,8,2,18
36061010200,29,51,38,38,12,27,31,65,23,8,2,18
36061010300,29,51,38,38,12,27,31,65,23,8,2,18
36061010400,29,51,38,38,12,27,31,65,23,8,2,18
36061010601,29,51,38,38,12,27,31,65,23,8,2,18
36061010602,29,51,38,38,12,27,31,65,23,8,2,18
36061010800,29,51,38,38,12,27,31,65,23,8,2,18
36061010900,29,51,38,38,12,27,31,65,23,8,2,18
36061011000,29,51,38,38,12,27,31,65,23,8,2,18
36061011100,29,51,38,38,12,27,31,65,23,8,2,18
36061011201,29,51,38,38,12,27,31,65,23,8,2,18
36061011202,29,51,38,38,12,27,31,65,23,8,2,18
36061011203,29,51,38,38,12,27,31,65,23,8,2,18
36061011300,29,51,38,38,12,27,31,65,23,8,2,18
36061011401,29,51,38,38,12,27,31,65,23,8,2,18
36061011402,29,51,38,38,12,27,31,65,23,8,2,18
36061011500,29,51,38,38,12,27,31,65,23,8,2,18
36061011600,29,51,38,38,12,27,31,65,23,8,2,18
36061011700,29,51,38,38,12,27,31,65,23,8,2,18
36061011800,29,51,38,38,12,27,31,65,23,8,2,18
36061011900,29,51,38,38,12,27,31,65,23,8,2,18
36061012000,29,51,38,38,12,27,31,65,23,8,2,18
36061012100,29,51,38,38,12,27,31,65,23,8,2,18
36061012200,29,51,38,38,12,27,31,65,23,8,2,18
36061012400,29,51,38,38,12,27,31,65,23,8,2,18
36061012500,29,51,38,38,12,27,31,65,23,8,2,18
36061012600,29,51,38,38,12,27,31,65,23,8,2,18
36061012700,29,51,38,38,12,27,31,65,23,8,2,18
36061012800,29,51,38,38,12,27,31,65,23,8,2,18
36061012900,29,51,38,38,12,27,31,65,23,8,2,18
36061013000,29,51,38,38,12,27,31,65,23,8,2,18
36061013100,29,51,38,38,12,27,31,65,23,8,2,18
36061013200,29,51,38,38,12,27,31,65,23,8,2,18
36061013300,29,51,38,38,12,27,31,65,23,8,2,18
36061013400,29,51,38,38,12,27,31,65,23,8,2,18
36061013500,29,51,38,38,12,27,31,65,23,8,2,18
36061013600,29,51,38,38,12,27,31,65,23,8,2,18
36061013700,29,51,38,38,12,27,31,65,23,8,2,18
36061013800,29,51,38,38,12,27,31,65,23,8,2,18
36061013900,29,51,38,38,12,27,31,65,23,8,2,18
36061014000,29,51,38,38,12,27,31,65,23,8,2,18
36061014200,29,51,38,38,12,27,31,65,23,8,2,18
36061014300,29,51,38,38,12,27,31,65,23,8,2,18
36061014401,29,51,38,38,12,27,31,65,23,8,2,18
36061014402,29,51,38,38,12,27,31,65,23,8,2,18
36061014500,29,51,38,38,12,27,31,65,23,8,2,18
36061014601,29,51,38,38,12,27,31,65,23,8,2,18
36061014602,29,51,38,38,12,27,31,65,23,8,2,18
36061014700,29,51,38,38,12,27,31,65,23,8,2,18
36061014801,29,51,38,38,12,27,31,65,23,8,2,18
36061014802,29,51,38,38,12,27,31,65,23,8,2,18
36061014900,29,51,38,38,12,27,31,65,23,8,2,18
36061015001,29,51,38,38,12,27,31,65,23,8,2,18
36061015002,29,51,38,38,12,27,31,65,23,8,2,18
36061015100,29,51,38,38,12,27,31,65,23,8,2,18
36061015200,29,51,38,38,12,27,31,65,23,8,2,18
36061015300,29,51,38,38,12,27,31,65,23,8,2,18
36061015400,29,51,38,38,12,27,31,65,23,8,2,18
36061015500,29,51,38,38,12,27,31,65,23,8,2,18
36061015601,29,51,38,38,12,27,31,65,23,8,2,18
36061015602,29,51,38,38,12,27,31,65,23,8,2,18
36061015700,29,51,38,38,12,27,31,65,23,8,2,18
36061015801,29,51,38,38,12,27,31,65,23,8,2,18
36061015802,29,51,38,38,12,27,31,65,23,8,2,18
36061015900,29,51,38,38,12,27,31,65,23,8,2,18
36061016001,29,51,38,38,12,27,31,65,23,8,2,18
36061016002,29,51,38,38,12,27,31,65,23,8,2,18
36061016100,29,51,38,38,12,27,31,65,23,8,2,18
36061016200,29,51,38,38,12,27,31,65,23,8,2,18
36061016300,29,51,38,38,12,27,31,65,23,8,2,18
36061016400,29,51,38,38,12,27,31,65,23,8,2,18
36061016500,29,51,38,38,12,27,31,65,23,8,2,18
36061016600,29,51,38,38,12,27,31,65,23,8,2,18
36061016700,29,51,38,38,12,27,31,65,23,8,2,18
36061016800,29,51,38,38,12,27,31,65,23,8,2,18
36061016900,29,51,38,38,12,27,31,65,23,8,2,18
36061017000,29,51,38,38,12,27,31,65,23,8,2,18
36061017100,29,51,38,38,12,27,31,65,23,8,2,18
36061017200,29,51,38,38,12,27,31,65,23,8,2,18
36061017300,29,51,38,38,12,27,31,65,23,8,2,18
36061017401,29,51,38,38,12,27,31,65,23,8,2,18
36061017402,29,51,38,38,12,27,31,65,23,8,2,18
36061017500,29,51,38,38,12,27,31,65,23,8,2,18
36061017700,29,51,38,38,12,27,31,65,23,8,2,18
36061017800,29,51,38,38,12,27,31,65,23,8,2,18
36061017900,29,51,38,38,12,27,31,65,23,8,2,18
36061018000,29,51,38,38,12,27,31,65,23,8,2,18
36061018100,29,51,38,38,12,27,31,65,23,8,2,18
36061018200,29,51,38,38,12,27,31,65,23,8,2,18
36061018300,29,51,38,38,12,27,31,65,23,8,2,18
36061018400,29,51,38,38,12,27,31,65,23,8,2,18
36061018500,29,51,38,38,12,27,31,65,23,8,2,18
36061018600,29,51,38,38,12,27,31,65,23,8,2,18
36061018700,29,51,38,38,12,27,31,65,23,8,2,18
36061018800,29,51,38,38,12,27,31,65,23,8,2,18
36061018900,29,51,38,38,12,27,31,65,23,8,2,18
36061019000,29,51,38,38,12,27,31,65,23,8,2,18
36061019100,29,51,38,38,12,27,31,65,23,8,2,18
36061019200,29,51,38,38,12,27,31,65,23,8,2,18
36061019300,29,51,38,38,12,27,31,65,23,8,2,18
36061019400,29,51,38,38,12,27,31,65,23,8,2,18
36061019500,29,51,38,38,12,27,31,65,23,8,2,18
36061019600,29,51,38,38,12,27,31,65,23,8,2,18
36061019701,29,51,38,38,12,27,31,65,23,8,2,18
36061019702,29,51,38,38,12,27,31,65,23,8,2,18
36061019800,29,51,38,38,12,27,31,65,23,8,2,18
36061019900,29,51,38,38,12,27,31,65,23,8,2,18
36061020000,29,51,38,38,12,27,31,65,23,8,2,18
36061020101,29,51,38,38,12,27,31,65,23,8,2,18
36061020102,29,51,38,38,12,27,31,65,23,8,2,18
36061020300,29,51,38,38,12,27,31,65,23,8,2,18
36061020500,29,51,38,38,12,27,31,65,23,8,2,18
36061020600,29,51,38,38,12,27,31,65,23,8,2,18
36061020701,29,51,38,38,12,27,31,65,23,8,2,18
36061020800,29,51,38,38,12,27,31,65,23,8,2,18
36061020901,29,51,38,38,12,27,31,65,23,8,2,18
36061021000,29,51,38,38,12,27,31,65,23,8,2,18
36061021100,29,51,38,38,12,27,31,65,23,8,2,18
36061021200,29,51,38,38,12,27,31,65,23,8,2,18
36061021303,29,51,38,38,12,27,31,65,23,8,2,18
36061021400,29,51,38,38,12,27,31,65,23,8,2,18
36061021500,29,51,38,38,12,27,31,65,23,8,2,18
36061021600,29,51,38,38,12,27,31,65,23,8,2,18
36061021703,29,51,38,38,12,27,31,65,23,8,2,18
36061021800,29,51,38,38,12,27,31,65,23,8,2,18
36061021900,29,51,38,38,12,27,31,65,23,8,2,18
36061022000,29,51,38,38,12,27,31,65,23,8,2,18
36061022102,29,51,38,38,12,27,31,65,23,8,2,18
36061022200,29,51,38,38,12,27,31,65,23,8,2,18
36061022301,29,51,38,38,12,27,31,65,23,8,2,18
36061022302,29,51,38,38,12,27,31,65,23,8,2,18
36061022400,29,51,38,38,12,27,31,65,23,8,2,18
36061022500,29,51,38,38,12,27,31,65,23,8,2,18
36061022600,29,51,38,38,12,27,31,65,23,8,2,18
36061022700,29,51,38,38,12,27,31,65,23,8,2,18
36061022800,29,51,38,38,12,27,31,65,23,8,2,18
36061022900,29,51,38,38,12,27,31,65,23,8,2,18
36061023000,29,51,38,38,12,27,31,65,23,8,2,18
36061023100,29,51,38,38,12,27,31,65,23,8,2,18
36061023200,29,51,38,38,12,27,31,65,23,8,2,18
36061023300,29,51,38,38,12,27,31,65,23,8,2,18
36061023400,29,51,38,38,12,27,31,65,23,8,2,18
36061023501,29,51,38,38,12,27,31,65,23,8,2,18
36061023502,29,51,38,38,12,27,31,65,23,8,2,18
36061023600,29,51,38,38,12,27,31,65,23,8,2,18
36061023700,29,51,38,38,12,27,31,65,23,8,2,18
36061023801,29,51,38,38,12,27,31,65,23,8,2,18
36061023802,29,51,38,38,12,27,31,65,23,8,2,18
36061023900,29,51,38,38,12,27,31,65,23,8,2,18
36061024000,29,51,38,38,12,27,31,65,23,8,2,18
36061024100,29,51,38,38,12,27,31,65,23,8,2,18
36061024200,29,51,38,38,12,27,31,65,23,8,2,18
36061024301,29,51,38,38,12,27,31,65,23,8,2,18
36061024302,29,51,38,38,12,27,31,65,23,8,2,18
36061024500,29,51,38,38,12,27,31,65,23,8,2,18
36061024700,29,51,38,38,12,27,31,65,23,8,2,18
36061024900,29,51,38,38,12,27,31,65,23,8,2,18
36061025100,29,51,38,38,12,27,31,65,23,8,2,18
36061025300,29,51,38,38,12,27,31,65,23,8,2,18
36061025500,29,51,38,38,12,27,31,65,23,8,2,18
36061025700,29,51,38,38,12,27,31,65,23,8,2,18
36061025900,29,51,38,38,12,27,31,65,23,8,2,18
36061026100,29,51,38,38,12,27,31,65,23,8,2,18
36061026300,29,51,38,38,12,27,31,65,23,8,2,18
36061026500,29,51,38,38,12,27,31,65,23,8,2,18
36061026700,29,51,38,38,12,27,31,65,23,8,2,18
36061026900,29,51,38,38,12,27,31,65,23,8,2,18
36061027100,29,51,38,38,12,27,31,65,23,8,2,18
36061027300,29,51,38,38,12,27,31,65,23,8,2,18
36061027500,29,51,38,38,12,27,31,65,23,8,2,18
36061027700,29,51,38,38,12,27,31,65,23,8,2,18
36061027900,29,51,38,38,12,27,31,65,23,8,2,18
36061028100,29,51,38,38,12,27,31,65,23,8,2,18
36061028300,29,51,38,38,12,27,31,65,23,8,2,18
36061028500,29,51,38,38,12,27,31,65,23,8,2,18
36061028700,29,51,38,38,12,27,31,65,23,8,2,18
36061029100,29,51,38,38,12,27,31,65,23,8,2,18
36061029300,29,51,38,38,12,27,31,65,23,8,2,18
36061029500,29,51,38,38,12,27,31,65,23,8,2,18
36061029700,29,51,38,38,12,27,31,65,23,8,2,18
36061029900,29,51,38,38,12,27,31,65,23,8,2,18
36061030300,29,51,38,38,12,27,31,65,23,8,2,18
36061030700,29,51,38,38,12,27,31,65,23,8,2,18
36061030900,29,51,38,38,12,27,31,65,23,8,2,18
36061031100,29,51,38,38,12,27,31,65,23,8,2,18
36061031703,29,51,38,38,12,27,31,65,23,8,2,18
36061031704,29,51,38,38,12,27,31,65,23,8,2,18
36061031900,29,51,38,38,12,27,31,65,23,8,2,18
36081000100,282,208,322,183,182,163,250,187,109,127,127,178
36081000200,282,208,322,183,182,163,250,187,109,127,127,178
36081000400,282,208,322,183,182,163,250,187,109,127,127,178
36081000600,282,208,322,183,182,163,250,187,109,127,127,178
36081000700,282,208,322,183,182,163,250,187,109,127,127,178
36081000800,282,208,322,183,182,163,250,187,109,127,127,178
36081001000,282,208,322,183,182,163,250,187,109,127,127,178
36081001200,282,208,322,183,182,163,250,187,109,127,127,178
36081001400,282,208,322,183,182,163,250,187,109,127,127,178
36081001600,282,208,322,183,182,163,250,187,109,127,127,178
36081001800,282,208,322,183,182,163,250,187,109,127,127,178
36081001900,282,208,322,183,182,163,250,187,109,127,127,178
36081002000,282,208,322,183,182,163,250,187,109,127,127,178
36081002200,282,208,322,183,182,163,250,187,109,127,127,178
36081002400,282,208,322,183,182,163,250,187,109,127,127,178
36081002500,282,208,322,183,182,163,250,187,109,127,127,178
36081002600,282,208,322,183,182,163,250,187,109,127,127,178
36081002800,282,208,322,183,182,163,250,187,109,127,127,178
36081003000,282,208,322,183,182,163,250,187,109,127,127,178
36081003100,282,208,322,183,182,163,250,187,109,127,127,178
36081003200,282,208,322,183,182,163,250,187,109,127,127,178
36081003300,282,208,322,183,182,163,250,187,109,127,127,178
36081003400,282,208,322,183,182,163,250,187,109,127,127,178
36081003600,282,208,322,183,182,163,250,187,109,127,127,178
36081003700,282,208,322,183,182,163,250,187,109,127,127,178
36081003800,282,208,322,183,182,163,250,187,109,127,127,178
36081003900,282,208,322,183,182,163,250,187,109,127,127,178
36081004001,282,208,322,183,182,163,250,187,109,127,127,178
36081004002,282,208,322,183,182,163,250,187,109,127,127,178
36081004200,282,208,322,183,182,163,250,187,109,127,127,178
36081004300,282,208,322,183,182,163,250,187,109,127,127,178
36081004401,282,208,322,183,182,163,250,187,109,127,127,178
36081004500,282,208,322,183,182,163,250,187,109,127,127,178
36081004700,282,208,322,183,182,163,250,187,109,127,127,178
36081005000,282,208,322,183,182,163,250,187,109,127,127,178
36081005100,282,208,322,183,182,163,250,187,109,127,127,178
36081005200,282,208,322,183,182,163,250,187,109,127,127,178
36081005300,282,208,322,183,182,163,250,187,109,127,127,178
36081005400,282,208,322,183,182,163,250,187,109,127,127,178
36081005500,282,208,322,183,182,163,250,187,109,127,127,178
36081005700,282,208,322,183,182,163,250,187,109,127,127,178
36081005800,282,208,322,183,182,163,250,187,109,127,127,178
36081005900,282,208,322,183,182,163,250,187,109,127,127,178
36081006100,282,208,322,183,182,163,250,187,109,127,127,178
36081006201,282,208,322,183,182,163,250,187,109,127,127,178
36081006202,282,208,322,183,182,163,250,187,109,127,127,178
36081006300,282,208,322,183,182,163,250,187,109,127,127,178
36081006501,282,208,322,183,182,163,250,187,109,127,127,178
36081006502,282,208,322,183,182,163,250,187,109,127,127,178
